t,l,R,eg
2.404000,0.713889,0.589201,0.299443
2.405000,0.713844,0.589350,0.299384
2.406000,0.713800,0.589500,0.299325
2.407000,0.713756,0.589649,0.299266
2.408000,0.713712,0.589799,0.299207
2.409000,0.713668,0.589948,0.299148
2.410000,0.713624,0.590097,0.299089
2.411000,0.713579,0.590246,0.299031
2.412000,0.713535,0.590396,0.298972
2.413000,0.713491,0.590545,0.298913
2.414000,0.713447,0.590694,0.298854
2.415000,0.713403,0.590843,0.298795
2.416000,0.713360,0.590992,0.298737
2.417000,0.713316,0.591140,0.298678
2.418000,0.713272,0.591289,0.298619
2.419000,0.713228,0.591438,0.298561
2.420000,0.713184,0.591586,0.298502
2.421000,0.713140,0.591735,0.298443
2.422000,0.713097,0.591883,0.298385
2.423000,0.713053,0.592032,0.298326
2.424000,0.713009,0.592180,0.298267
2.425000,0.712966,0.592328,0.298209
2.426000,0.712922,0.592477,0.298150
2.427000,0.712878,0.592625,0.298092
2.428000,0.712835,0.592773,0.298033
2.429000,0.712791,0.592921,0.297975
2.430000,0.712748,0.593069,0.297916
2.431000,0.712704,0.593216,0.297858
2.432000,0.712661,0.593364,0.297799
2.433000,0.712617,0.593512,0.297741
2.434000,0.712574,0.593660,0.297683
2.435000,0.712530,0.593807,0.297624
2.436000,0.712487,0.593955,0.297566
2.437000,0.712444,0.594102,0.297507
2.438000,0.712401,0.594250,0.297449
2.439000,0.712357,0.594397,0.297391
2.440000,0.712314,0.594544,0.297333
2.441000,0.712271,0.594691,0.297274
2.442000,0.712228,0.594838,0.297216
2.443000,0.712185,0.594985,0.297158
2.444000,0.712141,0.595132,0.297100
2.445000,0.712098,0.595279,0.297041
2.446000,0.712055,0.595426,0.296983
2.447000,0.712012,0.595573,0.296925
2.448000,0.711969,0.595720,0.296867
2.449000,0.711926,0.595866,0.296809
2.450000,0.711883,0.596013,0.296751
2.451000,0.711840,0.596159,0.296693
2.452000,0.711798,0.596306,0.296635
2.453000,0.711755,0.596452,0.296577
2.454000,0.711712,0.596598,0.296519
2.455000,0.711669,0.596745,0.296460
2.456000,0.711626,0.596891,0.296403
2.457000,0.711584,0.597037,0.296345
2.458000,0.711541,0.597183,0.296287
2.459000,0.711498,0.597329,0.296229
2.460000,0.711455,0.597475,0.296171
2.461000,0.711413,0.597621,0.296113
2.462000,0.711370,0.597767,0.296055
2.463000,0.711328,0.597912,0.295997
2.464000,0.711285,0.598058,0.295939
2.465000,0.711243,0.598203,0.295881
2.466000,0.711200,0.598349,0.295824
2.467000,0.711158,0.598494,0.295766
2.468000,0.711115,0.598640,0.295708
2.469000,0.711073,0.598785,0.295650
2.470000,0.711030,0.598930,0.295593
2.471000,0.710988,0.599075,0.295535
2.472000,0.710946,0.599221,0.295477
2.473000,0.710903,0.599366,0.295420
2.474000,0.710861,0.599511,0.295362
2.475000,0.710819,0.599655,0.295304
2.476000,0.710777,0.599800,0.295247
2.477000,0.710734,0.599945,0.295189
2.478000,0.710692,0.600090,0.295132
2.479000,0.710650,0.600234,0.295074
2.480000,0.710608,0.600379,0.295016
2.481000,0.710566,0.600523,0.294959
2.482000,0.710524,0.600668,0.294901
2.483000,0.710482,0.600812,0.294844
2.484000,0.710440,0.600957,0.294786
2.485000,0.710398,0.601101,0.294729
2.486000,0.710356,0.601245,0.294672
2.487000,0.710314,0.601389,0.294614
2.488000,0.710272,0.601533,0.294557
2.489000,0.710230,0.601677,0.294499
2.490000,0.710189,0.601821,0.294442
2.491000,0.710147,0.601965,0.294385
2.492000,0.710105,0.602109,0.294327
2.493000,0.710063,0.602252,0.294270
2.494000,0.710022,0.602396,0.294213
2.495000,0.709980,0.602540,0.294156
2.496000,0.709938,0.602683,0.294098
2.497000,0.709897,0.602827,0.294041
2.498000,0.709855,0.602970,0.293984
2.499000,0.709813,0.603113,0.293927
2.500000,0.709772,0.603257,0.293870
2.501000,0.709730,0.603400,0.293812
2.502000,0.709689,0.603543,0.293755
2.503000,0.709647,0.603686,0.293698
2.504000,0.709606,0.603829,0.293641
2.505000,0.709564,0.603972,0.293584
2.506000,0.709523,0.604115,0.293527
2.507000,0.709482,0.604257,0.293470
2.508000,0.709440,0.604400,0.293413
2.509000,0.709399,0.604543,0.293356
2.510000,0.709358,0.604685,0.293299
2.511000,0.709317,0.604828,0.293242
2.512000,0.709275,0.604970,0.293185
2.513000,0.709234,0.605113,0.293128
2.514000,0.709193,0.605255,0.293071
2.515000,0.709152,0.605397,0.293014
2.516000,0.709111,0.605540,0.292957
2.517000,0.709070,0.605682,0.292900
2.518000,0.709029,0.605824,0.292844
2.519000,0.708987,0.605966,0.292787
2.520000,0.708946,0.606108,0.292730
2.521000,0.708906,0.606250,0.292673
2.522000,0.708865,0.606391,0.292616
2.523000,0.708824,0.606533,0.292560
2.524000,0.708783,0.606675,0.292503
2.525000,0.708742,0.606817,0.292446
2.526000,0.708701,0.606958,0.292390
2.527000,0.708660,0.607100,0.292333
2.528000,0.708619,0.607241,0.292276
2.529000,0.708579,0.607382,0.292220
2.530000,0.708538,0.607524,0.292163
2.531000,0.708497,0.607665,0.292106
2.532000,0.708456,0.607806,0.292050
2.533000,0.708416,0.607947,0.291993
2.534000,0.708375,0.608088,0.291937
2.535000,0.708335,0.608229,0.291880
2.536000,0.708294,0.608370,0.291824
2.537000,0.708253,0.608511,0.291767
2.538000,0.708213,0.608652,0.291711
2.539000,0.708172,0.608792,0.291654
2.540000,0.708132,0.608933,0.291598
2.541000,0.708091,0.609074,0.291541
2.542000,0.708051,0.609214,0.291485
2.543000,0.708011,0.609355,0.291429
2.544000,0.707970,0.609495,0.291372
2.545000,0.707930,0.609635,0.291316
2.546000,0.707890,0.609776,0.291260
2.547000,0.707849,0.609916,0.291203
2.548000,0.707809,0.610056,0.291147
2.549000,0.707769,0.610196,0.291091
2.550000,0.707729,0.610336,0.291034
2.551000,0.707688,0.610476,0.290978
2.552000,0.707648,0.610616,0.290922
2.553000,0.707608,0.610756,0.290866
2.554000,0.707568,0.610895,0.290810
2.555000,0.707528,0.611035,0.290753
2.556000,0.707488,0.611175,0.290697
2.557000,0.707448,0.611314,0.290641
2.558000,0.707408,0.611454,0.290585
2.559000,0.707368,0.611593,0.290529
2.560000,0.707328,0.611732,0.290473
2.561000,0.707288,0.611872,0.290417
2.562000,0.707248,0.612011,0.290361
2.563000,0.707208,0.612150,0.290305
2.564000,0.707168,0.612289,0.290249
2.565000,0.707128,0.612428,0.290193
2.566000,0.707089,0.612567,0.290137
2.567000,0.707049,0.612706,0.290081
2.568000,0.707009,0.612845,0.290025
2.569000,0.706969,0.612984,0.289969
2.570000,0.706930,0.613123,0.289913
2.571000,0.706890,0.613261,0.289857
2.572000,0.706850,0.613400,0.289801
2.573000,0.706811,0.613538,0.289746
2.574000,0.706771,0.613677,0.289690
2.575000,0.706732,0.613815,0.289634
2.576000,0.706692,0.613954,0.289578
2.577000,0.706653,0.614092,0.289522
2.578000,0.706613,0.614230,0.289467
2.579000,0.706574,0.614368,0.289411
2.580000,0.706534,0.614506,0.289355
2.581000,0.706495,0.614644,0.289300
2.582000,0.706455,0.614782,0.289244
2.583000,0.706416,0.614920,0.289188
2.584000,0.706377,0.615058,0.289133
2.585000,0.706337,0.615196,0.289077
2.586000,0.706298,0.615333,0.289021
2.587000,0.706259,0.615471,0.288966
2.588000,0.706220,0.615609,0.288910
2.589000,0.706180,0.615746,0.288855
2.590000,0.706141,0.615884,0.288799
2.591000,0.706102,0.616021,0.288744
2.592000,0.706063,0.616158,0.288688
2.593000,0.706024,0.616296,0.288633
2.594000,0.705985,0.616433,0.288577
2.595000,0.705946,0.616570,0.288522
2.596000,0.705907,0.616707,0.288466
2.597000,0.705868,0.616844,0.288411
2.598000,0.705829,0.616981,0.288356
2.599000,0.705790,0.617118,0.288300
2.600000,0.705751,0.617255,0.288245
2.601000,0.705712,0.617392,0.288189
2.602000,0.705673,0.617528,0.288134
2.603000,0.705634,0.617665,0.288079
2.604000,0.705595,0.617801,0.288024
2.605000,0.705557,0.617938,0.287968
2.606000,0.705518,0.618074,0.287913
2.607000,0.705479,0.618211,0.287858
2.608000,0.705440,0.618347,0.287803
2.609000,0.705402,0.618483,0.287747
2.610000,0.705363,0.618620,0.287692
2.611000,0.705324,0.618756,0.287637
2.612000,0.705286,0.618892,0.287582
2.613000,0.705247,0.619028,0.287527
2.614000,0.705208,0.619164,0.287472
2.615000,0.705170,0.619300,0.287417
2.616000,0.705131,0.619435,0.287362
2.617000,0.705093,0.619571,0.287307
2.618000,0.705054,0.619707,0.287251
2.619000,0.705016,0.619843,0.287196
2.620000,0.704978,0.619978,0.287141
2.621000,0.704939,0.620114,0.287086
2.622000,0.704901,0.620249,0.287032
2.623000,0.704862,0.620384,0.286977
2.624000,0.704824,0.620520,0.286922
2.625000,0.704786,0.620655,0.286867
2.626000,0.704747,0.620790,0.286812
2.627000,0.704709,0.620925,0.286757
2.628000,0.704671,0.621061,0.286702
2.629000,0.704633,0.621196,0.286647
2.630000,0.704595,0.621330,0.286592
2.631000,0.704556,0.621465,0.286538
2.632000,0.704518,0.621600,0.286483
2.633000,0.704480,0.621735,0.286428
2.634000,0.704442,0.621870,0.286373
2.635000,0.704404,0.622004,0.286319
2.636000,0.704366,0.622139,0.286264
2.637000,0.704328,0.622273,0.286209
2.638000,0.704290,0.622408,0.286155
2.639000,0.704252,0.622542,0.286100
2.640000,0.704214,0.622677,0.286045
2.641000,0.704176,0.622811,0.285991
2.642000,0.704138,0.622945,0.285936
2.643000,0.704100,0.623079,0.285881
2.644000,0.704063,0.623213,0.285827
2.645000,0.704025,0.623347,0.285772
2.646000,0.703987,0.623481,0.285718
2.647000,0.703949,0.623615,0.285663
2.648000,0.703911,0.623749,0.285609
2.649000,0.703874,0.623883,0.285554
2.650000,0.703836,0.624017,0.285500
2.651000,0.703798,0.624150,0.285445
2.652000,0.703761,0.624284,0.285391
2.653000,0.703723,0.624417,0.285336
2.654000,0.703686,0.624551,0.285282
2.655000,0.703648,0.624684,0.285228
2.656000,0.703610,0.624818,0.285173
2.657000,0.703573,0.624951,0.285119
2.658000,0.703535,0.625084,0.285065
2.659000,0.703498,0.625217,0.285010
2.660000,0.703460,0.625350,0.284956
2.661000,0.703423,0.625484,0.284902
2.662000,0.703386,0.625617,0.284847
2.663000,0.703348,0.625749,0.284793
2.664000,0.703311,0.625882,0.284739
2.665000,0.703274,0.626015,0.284685
2.666000,0.703236,0.626148,0.284631
2.667000,0.703199,0.626281,0.284576
2.668000,0.703162,0.626413,0.284522
2.669000,0.703124,0.626546,0.284468
2.670000,0.703087,0.626678,0.284414
2.671000,0.703050,0.626811,0.284360
2.672000,0.703013,0.626943,0.284306
2.673000,0.702976,0.627075,0.284252
2.674000,0.702939,0.627208,0.284198
2.675000,0.702902,0.627340,0.284144
2.676000,0.702864,0.627472,0.284090
2.677000,0.702827,0.627604,0.284036
2.678000,0.702790,0.627736,0.283982
2.679000,0.702753,0.627868,0.283928
2.680000,0.702716,0.628000,0.283874
2.681000,0.702679,0.628132,0.283820
2.682000,0.702643,0.628264,0.283766
2.683000,0.702606,0.628395,0.283712
2.684000,0.702569,0.628527,0.283658
2.685000,0.702532,0.628658,0.283604
2.686000,0.702495,0.628790,0.283551
2.687000,0.702458,0.628921,0.283497
2.688000,0.702421,0.629053,0.283443
2.689000,0.702385,0.629184,0.283389
2.690000,0.702348,0.629316,0.283335
2.691000,0.702311,0.629447,0.283282
2.692000,0.702275,0.629578,0.283228
2.693000,0.702238,0.629709,0.283174
2.694000,0.702201,0.629840,0.283120
2.695000,0.702165,0.629971,0.283067
2.696000,0.702128,0.630102,0.283013
2.697000,0.702091,0.630233,0.282959
2.698000,0.702055,0.630364,0.282906
2.699000,0.702018,0.630494,0.282852
2.700000,0.701982,0.630625,0.282799
2.701000,0.701945,0.630756,0.282745
2.702000,0.701909,0.630886,0.282691
2.703000,0.701872,0.631017,0.282638
2.704000,0.701836,0.631147,0.282584
2.705000,0.701800,0.631278,0.282531
2.706000,0.701763,0.631408,0.282477
2.707000,0.701727,0.631538,0.282424
2.708000,0.701691,0.631669,0.282370
2.709000,0.701654,0.631799,0.282317
2.710000,0.701618,0.631929,0.282264
2.711000,0.701582,0.632059,0.282210
2.712000,0.701546,0.632189,0.282157
2.713000,0.701509,0.632319,0.282103
2.714000,0.701473,0.632449,0.282050
2.715000,0.701437,0.632578,0.281997
2.716000,0.701401,0.632708,0.281943
2.717000,0.701365,0.632838,0.281890
2.718000,0.701329,0.632967,0.281837
2.719000,0.701293,0.633097,0.281783
2.720000,0.701257,0.633226,0.281730
2.721000,0.701221,0.633356,0.281677
2.722000,0.701185,0.633485,0.281624
2.723000,0.701149,0.633615,0.281571
2.724000,0.701113,0.633744,0.281517
2.725000,0.701077,0.633873,0.281464
2.726000,0.701041,0.634002,0.281411
2.727000,0.701005,0.634131,0.281358
2.728000,0.700969,0.634260,0.281305
2.729000,0.700933,0.634389,0.281252
2.730000,0.700897,0.634518,0.281199
2.731000,0.700862,0.634647,0.281146
2.732000,0.700826,0.634776,0.281092
2.733000,0.700790,0.634904,0.281039
2.734000,0.700754,0.635033,0.280986
2.735000,0.700719,0.635162,0.280933
2.736000,0.700683,0.635290,0.280880
2.737000,0.700647,0.635419,0.280827
2.738000,0.700612,0.635547,0.280775
2.739000,0.700576,0.635676,0.280722
2.740000,0.700540,0.635804,0.280669
2.741000,0.700505,0.635932,0.280616
2.742000,0.700469,0.636060,0.280563
2.743000,0.700434,0.636189,0.280510
2.744000,0.700398,0.636317,0.280457
2.745000,0.700363,0.636445,0.280404
2.746000,0.700327,0.636573,0.280352
2.747000,0.700292,0.636700,0.280299
2.748000,0.700257,0.636828,0.280246
2.749000,0.700221,0.636956,0.280193
2.750000,0.700186,0.637084,0.280140
2.751000,0.700150,0.637212,0.280088
2.752000,0.700115,0.637339,0.280035
2.753000,0.700080,0.637467,0.279982
2.754000,0.700045,0.637594,0.279930
2.755000,0.700009,0.637722,0.279877
2.756000,0.699974,0.637849,0.279824
2.757000,0.699939,0.637976,0.279772
2.758000,0.699904,0.638104,0.279719
2.759000,0.699869,0.638231,0.279667
2.760000,0.699833,0.638358,0.279614
2.761000,0.699798,0.638485,0.279561
2.762000,0.699763,0.638612,0.279509
2.763000,0.699728,0.638739,0.279456
2.764000,0.699693,0.638866,0.279404
2.765000,0.699658,0.638993,0.279351
2.766000,0.699623,0.639120,0.279299
2.767000,0.699588,0.639246,0.279246
2.768000,0.699553,0.639373,0.279194
2.769000,0.699518,0.639500,0.279142
2.770000,0.699483,0.639626,0.279089
2.771000,0.699448,0.639753,0.279037
2.772000,0.699413,0.639879,0.278984
2.773000,0.699379,0.640006,0.278932
2.774000,0.699344,0.640132,0.278880
2.775000,0.699309,0.640258,0.278827
2.776000,0.699274,0.640384,0.278775
2.777000,0.699239,0.640510,0.278723
2.778000,0.699205,0.640637,0.278671
2.779000,0.699170,0.640763,0.278618
2.780000,0.699135,0.640889,0.278566
2.781000,0.699100,0.641015,0.278514
2.782000,0.699066,0.641140,0.278462
2.783000,0.699031,0.641266,0.278409
2.784000,0.698997,0.641392,0.278357
2.785000,0.698962,0.641518,0.278305
2.786000,0.698927,0.641643,0.278253
2.787000,0.698893,0.641769,0.278201
2.788000,0.698858,0.641894,0.278149
2.789000,0.698824,0.642020,0.278097
2.790000,0.698789,0.642145,0.278045
2.791000,0.698755,0.642271,0.277993
2.792000,0.698720,0.642396,0.277940
2.793000,0.698686,0.642521,0.277888
2.794000,0.698652,0.642646,0.277836
2.795000,0.698617,0.642771,0.277784
2.796000,0.698583,0.642897,0.277733
2.797000,0.698549,0.643022,0.277681
2.798000,0.698514,0.643146,0.277629
2.799000,0.698480,0.643271,0.277577
2.800000,0.698446,0.643396,0.277525
2.801000,0.698411,0.643521,0.277473
2.802000,0.698377,0.643646,0.277421
2.803000,0.698343,0.643770,0.277369
2.804000,0.698309,0.643895,0.277317
2.805000,0.698275,0.644020,0.277266
2.806000,0.698241,0.644144,0.277214
2.807000,0.698206,0.644268,0.277162
2.808000,0.698172,0.644393,0.277110
2.809000,0.698138,0.644517,0.277058
2.810000,0.698104,0.644641,0.277007
2.811000,0.698070,0.644766,0.276955
2.812000,0.698036,0.644890,0.276903
2.813000,0.698002,0.645014,0.276852
2.814000,0.697968,0.645138,0.276800
2.815000,0.697934,0.645262,0.276748
2.816000,0.697900,0.645386,0.276697
2.817000,0.697866,0.645510,0.276645
2.818000,0.697833,0.645634,0.276593
2.819000,0.697799,0.645757,0.276542
2.820000,0.697765,0.645881,0.276490
2.821000,0.697731,0.646005,0.276439
2.822000,0.697697,0.646128,0.276387
2.823000,0.697663,0.646252,0.276336
2.824000,0.697630,0.646375,0.276284
2.825000,0.697596,0.646499,0.276233
2.826000,0.697562,0.646622,0.276181
2.827000,0.697529,0.646745,0.276130
2.828000,0.697495,0.646869,0.276078
2.829000,0.697461,0.646992,0.276027
2.830000,0.697428,0.647115,0.275975
2.831000,0.697394,0.647238,0.275924
2.832000,0.697360,0.647361,0.275873
2.833000,0.697327,0.647484,0.275821
2.834000,0.697293,0.647607,0.275770
2.835000,0.697260,0.647730,0.275719
2.836000,0.697226,0.647852,0.275667
2.837000,0.697193,0.647975,0.275616
2.838000,0.697159,0.648098,0.275565
2.839000,0.697126,0.648221,0.275513
2.840000,0.697092,0.648343,0.275462
2.841000,0.697059,0.648466,0.275411
2.842000,0.697026,0.648588,0.275360
2.843000,0.696992,0.648710,0.275309
2.844000,0.696959,0.648833,0.275257
2.845000,0.696926,0.648955,0.275206
2.846000,0.696892,0.649077,0.275155
2.847000,0.696859,0.649200,0.275104
2.848000,0.696826,0.649322,0.275053
2.849000,0.696793,0.649444,0.275002
2.850000,0.696759,0.649566,0.274951
2.851000,0.696726,0.649688,0.274900
2.852000,0.696693,0.649810,0.274849
2.853000,0.696660,0.649931,0.274798
2.854000,0.696627,0.650053,0.274747
2.855000,0.696594,0.650175,0.274696
2.856000,0.696561,0.650297,0.274645
2.857000,0.696527,0.650418,0.274594
2.858000,0.696494,0.650540,0.274543
2.859000,0.696461,0.650661,0.274492
2.860000,0.696428,0.650783,0.274441
2.861000,0.696395,0.650904,0.274390
2.862000,0.696362,0.651026,0.274339
2.863000,0.696329,0.651147,0.274288
2.864000,0.696297,0.651268,0.274237
2.865000,0.696264,0.651389,0.274187
2.866000,0.696231,0.651510,0.274136
2.867000,0.696198,0.651631,0.274085
2.868000,0.696165,0.651752,0.274034
2.869000,0.696132,0.651873,0.273983
2.870000,0.696099,0.651994,0.273933
2.871000,0.696067,0.652115,0.273882
2.872000,0.696034,0.652236,0.273831
2.873000,0.696001,0.652357,0.273780
2.874000,0.695968,0.652477,0.273730
2.875000,0.695936,0.652598,0.273679
2.876000,0.695903,0.652719,0.273628
2.877000,0.695870,0.652839,0.273578
2.878000,0.695838,0.652960,0.273527
2.879000,0.695805,0.653080,0.273477
2.880000,0.695773,0.653200,0.273426
2.881000,0.695740,0.653321,0.273375
2.882000,0.695707,0.653441,0.273325
2.883000,0.695675,0.653561,0.273274
2.884000,0.695642,0.653681,0.273224
2.885000,0.695610,0.653801,0.273173
2.886000,0.695577,0.653921,0.273123
2.887000,0.695545,0.654041,0.273072
2.888000,0.695512,0.654161,0.273022
2.889000,0.695480,0.654281,0.272971
2.890000,0.695448,0.654401,0.272921
2.891000,0.695415,0.654521,0.272871
2.892000,0.695383,0.654640,0.272820
2.893000,0.695351,0.654760,0.272770
2.894000,0.695318,0.654879,0.272719
2.895000,0.695286,0.654999,0.272669
2.896000,0.695254,0.655118,0.272619
2.897000,0.695221,0.655238,0.272568
2.898000,0.695189,0.655357,0.272518
2.899000,0.695157,0.655477,0.272468
2.900000,0.695125,0.655596,0.272418
2.901000,0.695093,0.655715,0.272367
2.902000,0.695060,0.655834,0.272317
2.903000,0.695028,0.655953,0.272267
2.904000,0.694996,0.656072,0.272217
2.905000,0.694964,0.656191,0.272166
2.906000,0.694932,0.656310,0.272116
2.907000,0.694900,0.656429,0.272066
2.908000,0.694868,0.656548,0.272016
2.909000,0.694836,0.656667,0.271966
2.910000,0.694804,0.656785,0.271916
2.911000,0.694772,0.656904,0.271866
2.912000,0.694740,0.657023,0.271816
2.913000,0.694708,0.657141,0.271765
2.914000,0.694676,0.657260,0.271715
2.915000,0.694644,0.657378,0.271665
2.916000,0.694612,0.657497,0.271615
2.917000,0.694580,0.657615,0.271565
2.918000,0.694549,0.657733,0.271515
2.919000,0.694517,0.657851,0.271465
2.920000,0.694485,0.657970,0.271416
2.921000,0.694453,0.658088,0.271366
2.922000,0.694421,0.658206,0.271316
2.923000,0.694390,0.658324,0.271266
2.924000,0.694358,0.658442,0.271216
2.925000,0.694326,0.658560,0.271166
2.926000,0.694295,0.658677,0.271116
2.927000,0.694263,0.658795,0.271066
2.928000,0.694231,0.658913,0.271017
2.929000,0.694200,0.659031,0.270967
2.930000,0.694168,0.659148,0.270917
2.931000,0.694136,0.659266,0.270867
2.932000,0.694105,0.659383,0.270817
2.933000,0.694073,0.659501,0.270768
2.934000,0.694042,0.659618,0.270718
2.935000,0.694010,0.659736,0.270668
2.936000,0.693979,0.659853,0.270619
2.937000,0.693947,0.659970,0.270569
2.938000,0.693916,0.660088,0.270519
2.939000,0.693884,0.660205,0.270470
2.940000,0.693853,0.660322,0.270420
2.941000,0.693822,0.660439,0.270370
2.942000,0.693790,0.660556,0.270321
2.943000,0.693759,0.660673,0.270271
2.944000,0.693728,0.660790,0.270222
2.945000,0.693696,0.660906,0.270172
2.946000,0.693665,0.661023,0.270122
2.947000,0.693634,0.661140,0.270073
2.948000,0.693602,0.661257,0.270023
2.949000,0.693571,0.661373,0.269974
2.950000,0.693540,0.661490,0.269924
2.951000,0.693509,0.661606,0.269875
2.952000,0.693478,0.661723,0.269826
2.953000,0.693446,0.661839,0.269776
2.954000,0.693415,0.661956,0.269727
