t,eg
84.667000,0.043342
84.668000,0.043342
84.669000,0.043341
84.670000,0.043341
84.671000,0.043341
84.672000,0.043341
84.673000,0.043340
84.674000,0.043340
84.675000,0.043340
84.676000,0.043340
84.677000,0.043339
84.678000,0.043339
84.679000,0.043339
84.680000,0.043338
84.681000,0.043338
84.682000,0.043338
84.683000,0.043338
84.684000,0.043337
84.685000,0.043337
84.686000,0.043337
84.687000,0.043337
84.688000,0.043336
84.689000,0.043336
84.690000,0.043336
84.691000,0.043336
84.692000,0.043335
84.693000,0.043335
84.694000,0.043335
84.695000,0.043335
84.696000,0.043334
84.697000,0.043334
84.698000,0.043334
84.699000,0.043334
84.700000,0.043333
84.701000,0.043333
84.702000,0.043333
84.703000,0.043333
84.704000,0.043332
84.705000,0.043332
84.706000,0.043332
84.707000,0.043332
84.708000,0.043331
84.709000,0.043331
84.710000,0.043331
84.711000,0.043331
84.712000,0.043330
84.713000,0.043330
84.714000,0.043330
84.715000,0.043330
84.716000,0.043329
84.717000,0.043329
84.718000,0.043329
84.719000,0.043329
84.720000,0.043328
84.721000,0.043328
84.722000,0.043328
84.723000,0.043327
84.724000,0.043327
84.725000,0.043327
84.726000,0.043327
84.727000,0.043326
84.728000,0.043326
84.729000,0.043326
84.730000,0.043326
84.731000,0.043325
84.732000,0.043325
84.733000,0.043325
84.734000,0.043325
84.735000,0.043324
84.736000,0.043324
84.737000,0.043324
84.738000,0.043324
84.739000,0.043323
84.740000,0.043323
84.741000,0.043323
84.742000,0.043323
84.743000,0.043322
84.744000,0.043322
84.745000,0.043322
84.746000,0.043322
84.747000,0.043321
84.748000,0.043321
84.749000,0.043321
84.750000,0.043321
84.751000,0.043320
84.752000,0.043320
84.753000,0.043320
84.754000,0.043320
84.755000,0.043319
84.756000,0.043319
84.757000,0.043319
84.758000,0.043319
84.759000,0.043318
84.760000,0.043318
84.761000,0.043318
84.762000,0.043318
84.763000,0.043317
84.764000,0.043317
84.765000,0.043317
84.766000,0.043317
84.767000,0.043316
84.768000,0.043316
84.769000,0.043316
84.770000,0.043315
84.771000,0.043315
84.772000,0.043315
84.773000,0.043315
84.774000,0.043314
84.775000,0.043314
84.776000,0.043314
84.777000,0.043314
84.778000,0.043313
84.779000,0.043313
84.780000,0.043313
84.781000,0.043313
84.782000,0.043312
84.783000,0.043312
84.784000,0.043312
84.785000,0.043312
84.786000,0.043311
84.787000,0.043311
84.788000,0.043311
84.789000,0.043311
84.790000,0.043310
84.791000,0.043310
84.792000,0.043310
84.793000,0.043310
84.794000,0.043309
84.795000,0.043309
84.796000,0.043309
84.797000,0.043309
84.798000,0.043308
84.799000,0.043308
84.800000,0.043308
84.801000,0.043308
84.802000,0.043307
84.803000,0.043307
84.804000,0.043307
84.805000,0.043307
84.806000,0.043306
84.807000,0.043306
84.808000,0.043306
84.809000,0.043306
84.810000,0.043305
84.811000,0.043305
84.812000,0.043305
84.813000,0.043305
84.814000,0.043304
84.815000,0.043304
84.816000,0.043304
84.817000,0.043303
84.818000,0.043303
84.819000,0.043303
84.820000,0.043303
84.821000,0.043302
84.822000,0.043302
84.823000,0.043302
84.824000,0.043302
84.825000,0.043301
84.826000,0.043301
84.827000,0.043301
84.828000,0.043301
84.829000,0.043300
84.830000,0.043300
84.831000,0.043300
84.832000,0.043300
84.833000,0.043299
84.834000,0.043299
84.835000,0.043299
84.836000,0.043299
84.837000,0.043298
84.838000,0.043298
84.839000,0.043298
84.840000,0.043298
84.841000,0.043297
84.842000,0.043297
84.843000,0.043297
84.844000,0.043297
84.845000,0.043296
84.846000,0.043296
84.847000,0.043296
84.848000,0.043296
84.849000,0.043295
84.850000,0.043295
84.851000,0.043295
84.852000,0.043295
84.853000,0.043294
84.854000,0.043294
84.855000,0.043294
84.856000,0.043294
84.857000,0.043293
84.858000,0.043293
84.859000,0.043293
84.860000,0.043293
84.861000,0.043292
84.862000,0.043292
84.863000,0.043292
84.864000,0.043292
84.865000,0.043291
84.866000,0.043291
84.867000,0.043291
84.868000,0.043290
84.869000,0.043290
84.870000,0.043290
84.871000,0.043290
84.872000,0.043289
84.873000,0.043289
84.874000,0.043289
84.875000,0.043289
84.876000,0.043288
84.877000,0.043288
84.878000,0.043288
84.879000,0.043288
84.880000,0.043287
84.881000,0.043287
84.882000,0.043287
84.883000,0.043287
84.884000,0.043286
84.885000,0.043286
84.886000,0.043286
84.887000,0.043286
84.888000,0.043285
84.889000,0.043285
84.890000,0.043285
84.891000,0.043285
84.892000,0.043284
84.893000,0.043284
84.894000,0.043284
84.895000,0.043284
84.896000,0.043283
84.897000,0.043283
84.898000,0.043283
84.899000,0.043283
84.900000,0.043282
84.901000,0.043282
84.902000,0.043282
84.903000,0.043282
84.904000,0.043281
84.905000,0.043281
84.906000,0.043281
84.907000,0.043281
84.908000,0.043280
84.909000,0.043280
84.910000,0.043280
84.911000,0.043280
84.912000,0.043279
84.913000,0.043279
84.914000,0.043279
84.915000,0.043279
84.916000,0.043278
84.917000,0.043278
84.918000,0.043278
84.919000,0.043278
84.920000,0.043277
84.921000,0.043277
84.922000,0.043277
84.923000,0.043276
84.924000,0.043276
84.925000,0.043276
84.926000,0.043276
84.927000,0.043275
84.928000,0.043275
84.929000,0.043275
84.930000,0.043275
84.931000,0.043274
84.932000,0.043274
84.933000,0.043274
84.934000,0.043274
84.935000,0.043273
84.936000,0.043273
84.937000,0.043273
84.938000,0.043273
84.939000,0.043272
84.940000,0.043272
84.941000,0.043272
84.942000,0.043272
84.943000,0.043271
84.944000,0.043271
84.945000,0.043271
84.946000,0.043271
84.947000,0.043270
84.948000,0.043270
84.949000,0.043270
84.950000,0.043270
84.951000,0.043269
84.952000,0.043269
84.953000,0.043269
84.954000,0.043269
84.955000,0.043268
84.956000,0.043268
84.957000,0.043268
84.958000,0.043268
84.959000,0.043267
84.960000,0.043267
84.961000,0.043267
84.962000,0.043267
84.963000,0.043266
84.964000,0.043266
84.965000,0.043266
84.966000,0.043266
84.967000,0.043265
84.968000,0.043265
84.969000,0.043265
84.970000,0.043265
84.971000,0.043264
84.972000,0.043264
84.973000,0.043264
84.974000,0.043264
84.975000,0.043263
84.976000,0.043263
84.977000,0.043263
84.978000,0.043262
84.979000,0.043262
84.980000,0.043262
84.981000,0.043262
84.982000,0.043261
84.983000,0.043261
84.984000,0.043261
84.985000,0.043261
84.986000,0.043260
84.987000,0.043260
84.988000,0.043260
84.989000,0.043260
84.990000,0.043259
84.991000,0.043259
84.992000,0.043259
84.993000,0.043259
84.994000,0.043258
84.995000,0.043258
84.996000,0.043258
84.997000,0.043258
84.998000,0.043257
84.999000,0.043257
85.000000,0.043257
85.001000,0.043257
85.002000,0.043256
85.003000,0.043256
85.004000,0.043256
85.005000,0.043256
85.006000,0.043255
85.007000,0.043255
85.008000,0.043255
85.009000,0.043255
85.010000,0.043254
85.011000,0.043254
85.012000,0.043254
85.013000,0.043254
85.014000,0.043253
85.015000,0.043253
85.016000,0.043253
85.017000,0.043253
85.018000,0.043252
85.019000,0.043252
85.020000,0.043252
85.021000,0.043252
85.022000,0.043251
85.023000,0.043251
85.024000,0.043251
85.025000,0.043251
85.026000,0.043250
85.027000,0.043250
85.028000,0.043250
85.029000,0.043250
85.030000,0.043249
85.031000,0.043249
85.032000,0.043249
85.033000,0.043249
85.034000,0.043248
85.035000,0.043248
85.036000,0.043248
85.037000,0.043247
85.038000,0.043247
85.039000,0.043247
85.040000,0.043247
85.041000,0.043246
85.042000,0.043246
85.043000,0.043246
85.044000,0.043246
85.045000,0.043245
85.046000,0.043245
85.047000,0.043245
85.048000,0.043245
85.049000,0.043244
85.050000,0.043244
85.051000,0.043244
85.052000,0.043244
85.053000,0.043243
85.054000,0.043243
85.055000,0.043243
85.056000,0.043243
85.057000,0.043242
85.058000,0.043242
85.059000,0.043242
85.060000,0.043242
85.061000,0.043241
85.062000,0.043241
85.063000,0.043241
85.064000,0.043241
85.065000,0.043240
85.066000,0.043240
85.067000,0.043240
85.068000,0.043240
85.069000,0.043239
85.070000,0.043239
85.071000,0.043239
85.072000,0.043239
85.073000,0.043238
85.074000,0.043238
85.075000,0.043238
85.076000,0.043238
85.077000,0.043237
85.078000,0.043237
85.079000,0.043237
85.080000,0.043237
85.081000,0.043236
85.082000,0.043236
85.083000,0.043236
85.084000,0.043236
85.085000,0.043235
85.086000,0.043235
85.087000,0.043235
85.088000,0.043235
85.089000,0.043234
85.090000,0.043234
85.091000,0.043234
85.092000,0.043234
85.093000,0.043233
85.094000,0.043233
85.095000,0.043233
85.096000,0.043233
85.097000,0.043232
85.098000,0.043232
85.099000,0.043232
85.100000,0.043231
85.101000,0.043231
85.102000,0.043231
85.103000,0.043231
85.104000,0.043230
85.105000,0.043230
85.106000,0.043230
85.107000,0.043230
85.108000,0.043229
85.109000,0.043229
85.110000,0.043229
85.111000,0.043229
85.112000,0.043228
85.113000,0.043228
85.114000,0.043228
85.115000,0.043228
85.116000,0.043227
85.117000,0.043227
85.118000,0.043227
85.119000,0.043227
85.120000,0.043226
85.121000,0.043226
85.122000,0.043226
85.123000,0.043226
85.124000,0.043225
85.125000,0.043225
85.126000,0.043225
85.127000,0.043225
85.128000,0.043224
85.129000,0.043224
85.130000,0.043224
85.131000,0.043224
85.132000,0.043223
85.133000,0.043223
85.134000,0.043223
85.135000,0.043223
85.136000,0.043222
85.137000,0.043222
85.138000,0.043222
85.139000,0.043222
85.140000,0.043221
85.141000,0.043221
85.142000,0.043221
85.143000,0.043221
85.144000,0.043220
85.145000,0.043220
85.146000,0.043220
85.147000,0.043220
85.148000,0.043219
85.149000,0.043219
85.150000,0.043219
85.151000,0.043219
85.152000,0.043218
85.153000,0.043218
85.154000,0.043218
85.155000,0.043218
85.156000,0.043217
85.157000,0.043217
85.158000,0.043217
85.159000,0.043217
85.160000,0.043216
85.161000,0.043216
85.162000,0.043216
85.163000,0.043216
85.164000,0.043215
85.165000,0.043215
85.166000,0.043215
85.167000,0.043214
85.168000,0.043214
85.169000,0.043214
85.170000,0.043214
85.171000,0.043213
85.172000,0.043213
85.173000,0.043213
85.174000,0.043213
85.175000,0.043212
85.176000,0.043212
85.177000,0.043212
85.178000,0.043212
85.179000,0.043211
85.180000,0.043211
85.181000,0.043211
85.182000,0.043211
85.183000,0.043210
85.184000,0.043210
85.185000,0.043210
85.186000,0.043210
85.187000,0.043209
85.188000,0.043209
85.189000,0.043209
85.190000,0.043209
85.191000,0.043208
85.192000,0.043208
85.193000,0.043208
85.194000,0.043208
85.195000,0.043207
85.196000,0.043207
85.197000,0.043207
85.198000,0.043207
85.199000,0.043206
85.200000,0.043206
85.201000,0.043206
85.202000,0.043206
85.203000,0.043205
85.204000,0.043205
85.205000,0.043205
85.206000,0.043205
85.207000,0.043204
85.208000,0.043204
85.209000,0.043204
85.210000,0.043204
85.211000,0.043203
85.212000,0.043203
85.213000,0.043203
85.214000,0.043203
85.215000,0.043202
85.216000,0.043202
85.217000,0.043202
85.218000,0.043202
85.219000,0.043201
85.220000,0.043201
85.221000,0.043201
85.222000,0.043201
85.223000,0.043200
85.224000,0.043200
85.225000,0.043200
85.226000,0.043200
85.227000,0.043199
85.228000,0.043199
85.229000,0.043199
85.230000,0.043199
85.231000,0.043198
85.232000,0.043198
85.233000,0.043198
85.234000,0.043198
85.235000,0.043197
85.236000,0.043197
85.237000,0.043197
85.238000,0.043197
85.239000,0.043196
85.240000,0.043196
85.241000,0.043196
85.242000,0.043195
85.243000,0.043195
85.244000,0.043195
85.245000,0.043195
85.246000,0.043194
85.247000,0.043194
85.248000,0.043194
85.249000,0.043194
85.250000,0.043193
85.251000,0.043193
85.252000,0.043193
85.253000,0.043193
85.254000,0.043192
85.255000,0.043192
85.256000,0.043192
85.257000,0.043192
85.258000,0.043191
85.259000,0.043191
85.260000,0.043191
85.261000,0.043191
85.262000,0.043190
85.263000,0.043190
85.264000,0.043190
85.265000,0.043190
85.266000,0.043189
85.267000,0.043189
85.268000,0.043189
85.269000,0.043189
85.270000,0.043188
85.271000,0.043188
85.272000,0.043188
85.273000,0.043188
85.274000,0.043187
85.275000,0.043187
85.276000,0.043187
85.277000,0.043187
85.278000,0.043186
85.279000,0.043186
85.280000,0.043186
85.281000,0.043186
85.282000,0.043185
85.283000,0.043185
85.284000,0.043185
85.285000,0.043185
85.286000,0.043184
85.287000,0.043184
85.288000,0.043184
85.289000,0.043184
85.290000,0.043183
85.291000,0.043183
85.292000,0.043183
85.293000,0.043183
85.294000,0.043182
85.295000,0.043182
85.296000,0.043182
85.297000,0.043182
85.298000,0.043181
85.299000,0.043181
85.300000,0.043181
85.301000,0.043181
85.302000,0.043180
85.303000,0.043180
85.304000,0.043180
85.305000,0.043180
85.306000,0.043179
85.307000,0.043179
85.308000,0.043179
85.309000,0.043179
85.310000,0.043178
85.311000,0.043178
85.312000,0.043178
85.313000,0.043178
85.314000,0.043177
85.315000,0.043177
85.316000,0.043177
85.317000,0.043177
85.318000,0.043176
85.319000,0.043176
85.320000,0.043176
85.321000,0.043176
85.322000,0.043175
85.323000,0.043175
85.324000,0.043175
85.325000,0.043174
85.326000,0.043174
85.327000,0.043174
85.328000,0.043174
85.329000,0.043173
85.330000,0.043173
85.331000,0.043173
85.332000,0.043173
85.333000,0.043172
85.334000,0.043172
85.335000,0.043172
85.336000,0.043172
85.337000,0.043171
85.338000,0.043171
85.339000,0.043171
85.340000,0.043171
85.341000,0.043170
85.342000,0.043170
85.343000,0.043170
85.344000,0.043170
85.345000,0.043169
85.346000,0.043169
85.347000,0.043169
85.348000,0.043169
85.349000,0.043168
85.350000,0.043168
85.351000,0.043168
85.352000,0.043168
85.353000,0.043167
85.354000,0.043167
85.355000,0.043167
85.356000,0.043167
85.357000,0.043166
85.358000,0.043166
85.359000,0.043166
85.360000,0.043166
85.361000,0.043165
85.362000,0.043165
85.363000,0.043165
85.364000,0.043165
85.365000,0.043164
85.366000,0.043164
85.367000,0.043164
85.368000,0.043164
85.369000,0.043163
85.370000,0.043163
85.371000,0.043163
85.372000,0.043163
85.373000,0.043162
85.374000,0.043162
85.375000,0.043162
85.376000,0.043162
85.377000,0.043161
85.378000,0.043161
85.379000,0.043161
85.380000,0.043161
85.381000,0.043160
85.382000,0.043160
85.383000,0.043160
85.384000,0.043160
85.385000,0.043159
85.386000,0.043159
85.387000,0.043159
85.388000,0.043159
85.389000,0.043158
85.390000,0.043158
85.391000,0.043158
85.392000,0.043158
85.393000,0.043157
85.394000,0.043157
85.395000,0.043157
85.396000,0.043157
85.397000,0.043156
85.398000,0.043156
85.399000,0.043156
85.400000,0.043156
85.401000,0.043155
85.402000,0.043155
85.403000,0.043155
85.404000,0.043155
85.405000,0.043154
85.406000,0.043154
85.407000,0.043154
85.408000,0.043154
85.409000,0.043153
85.410000,0.043153
85.411000,0.043153
85.412000,0.043153
85.413000,0.043152
85.414000,0.043152
85.415000,0.043152
85.416000,0.043152
85.417000,0.043151
85.418000,0.043151
85.419000,0.043151
85.420000,0.043151
85.421000,0.043150
85.422000,0.043150
85.423000,0.043150
85.424000,0.043149
85.425000,0.043149
85.426000,0.043149
85.427000,0.043149
85.428000,0.043148
85.429000,0.043148
85.430000,0.043148
85.431000,0.043148
85.432000,0.043147
85.433000,0.043147
85.434000,0.043147
85.435000,0.043147
85.436000,0.043146
85.437000,0.043146
85.438000,0.043146
85.439000,0.043146
85.440000,0.043145
85.441000,0.043145
85.442000,0.043145
85.443000,0.043145
85.444000,0.043144
85.445000,0.043144
85.446000,0.043144
85.447000,0.043144
85.448000,0.043143
85.449000,0.043143
85.450000,0.043143
85.451000,0.043143
85.452000,0.043142
85.453000,0.043142
85.454000,0.043142
85.455000,0.043142
85.456000,0.043141
85.457000,0.043141
85.458000,0.043141
85.459000,0.043141
85.460000,0.043140
85.461000,0.043140
85.462000,0.043140
85.463000,0.043140
85.464000,0.043139
85.465000,0.043139
85.466000,0.043139
85.467000,0.043139
85.468000,0.043138
85.469000,0.043138
85.470000,0.043138
85.471000,0.043138
85.472000,0.043137
85.473000,0.043137
85.474000,0.043137
85.475000,0.043137
85.476000,0.043136
85.477000,0.043136
85.478000,0.043136
85.479000,0.043136
85.480000,0.043135
85.481000,0.043135
85.482000,0.043135
85.483000,0.043135
85.484000,0.043134
85.485000,0.043134
85.486000,0.043134
85.487000,0.043134
85.488000,0.043133
85.489000,0.043133
85.490000,0.043133
85.491000,0.043133
85.492000,0.043132
85.493000,0.043132
85.494000,0.043132
85.495000,0.043132
85.496000,0.043131
85.497000,0.043131
85.498000,0.043131
85.499000,0.043131
85.500000,0.043130
85.501000,0.043130
85.502000,0.043130
85.503000,0.043130
85.504000,0.043129
85.505000,0.043129
85.506000,0.043129
85.507000,0.043129
85.508000,0.043128
85.509000,0.043128
85.510000,0.043128
85.511000,0.043128
85.512000,0.043127
85.513000,0.043127
85.514000,0.043127
85.515000,0.043127
85.516000,0.043126
85.517000,0.043126
85.518000,0.043126
85.519000,0.043126
85.520000,0.043125
85.521000,0.043125
85.522000,0.043125
85.523000,0.043125
85.524000,0.043124
85.525000,0.043124
85.526000,0.043124
85.527000,0.043124
85.528000,0.043123
85.529000,0.043123
85.530000,0.043123
85.531000,0.043123
85.532000,0.043122
85.533000,0.043122
85.534000,0.043122
85.535000,0.043122
85.536000,0.043121
85.537000,0.043121
85.538000,0.043121
85.539000,0.043120
85.540000,0.043120
85.541000,0.043120
85.542000,0.043120
85.543000,0.043119
85.544000,0.043119
85.545000,0.043119
85.546000,0.043119
85.547000,0.043118
85.548000,0.043118
85.549000,0.043118
85.550000,0.043118
85.551000,0.043117
85.552000,0.043117
85.553000,0.043117
85.554000,0.043117
85.555000,0.043116
85.556000,0.043116
85.557000,0.043116
85.558000,0.043116
85.559000,0.043115
85.560000,0.043115
85.561000,0.043115
85.562000,0.043115
85.563000,0.043114
85.564000,0.043114
85.565000,0.043114
85.566000,0.043114
85.567000,0.043113
85.568000,0.043113
85.569000,0.043113
85.570000,0.043113
85.571000,0.043112
85.572000,0.043112
85.573000,0.043112
85.574000,0.043112
85.575000,0.043111
85.576000,0.043111
85.577000,0.043111
85.578000,0.043111
85.579000,0.043110
85.580000,0.043110
85.581000,0.043110
85.582000,0.043110
85.583000,0.043109
85.584000,0.043109
85.585000,0.043109
85.586000,0.043109
85.587000,0.043108
85.588000,0.043108
85.589000,0.043108
85.590000,0.043108
85.591000,0.043107
85.592000,0.043107
85.593000,0.043107
85.594000,0.043107
85.595000,0.043106
85.596000,0.043106
85.597000,0.043106
85.598000,0.043106
85.599000,0.043105
85.600000,0.043105
85.601000,0.043105
85.602000,0.043105
85.603000,0.043104
85.604000,0.043104
85.605000,0.043104
85.606000,0.043104
85.607000,0.043103
85.608000,0.043103
85.609000,0.043103
85.610000,0.043103
85.611000,0.043102
85.612000,0.043102
85.613000,0.043102
85.614000,0.043102
85.615000,0.043101
85.616000,0.043101
85.617000,0.043101
85.618000,0.043101
85.619000,0.043100
85.620000,0.043100
85.621000,0.043100
85.622000,0.043100
85.623000,0.043099
85.624000,0.043099
85.625000,0.043099
85.626000,0.043099
85.627000,0.043098
85.628000,0.043098
85.629000,0.043098
85.630000,0.043098
85.631000,0.043097
85.632000,0.043097
85.633000,0.043097
85.634000,0.043097
85.635000,0.043096
85.636000,0.043096
85.637000,0.043096
85.638000,0.043096
85.639000,0.043095
85.640000,0.043095
85.641000,0.043095
85.642000,0.043095
85.643000,0.043094
85.644000,0.043094
85.645000,0.043094
85.646000,0.043094
85.647000,0.043093
85.648000,0.043093
85.649000,0.043093
85.650000,0.043093
85.651000,0.043092
85.652000,0.043092
85.653000,0.043092
85.654000,0.043092
85.655000,0.043091
85.656000,0.043091
85.657000,0.043091
85.658000,0.043091
85.659000,0.043090
85.660000,0.043090
85.661000,0.043090
85.662000,0.043090
85.663000,0.043089
85.664000,0.043089
85.665000,0.043089
85.666000,0.043089
85.667000,0.043088
85.668000,0.043088
85.669000,0.043088
85.670000,0.043088
85.671000,0.043087
85.672000,0.043087
85.673000,0.043087
85.674000,0.043087
85.675000,0.043086
85.676000,0.043086
85.677000,0.043086
85.678000,0.043086
85.679000,0.043085
85.680000,0.043085
85.681000,0.043085
85.682000,0.043085
85.683000,0.043084
85.684000,0.043084
85.685000,0.043084
85.686000,0.043084
85.687000,0.043083
85.688000,0.043083
85.689000,0.043083
85.690000,0.043083
85.691000,0.043082
85.692000,0.043082
85.693000,0.043082
85.694000,0.043082
85.695000,0.043081
85.696000,0.043081
85.697000,0.043081
85.698000,0.043081
85.699000,0.043080
85.700000,0.043080
85.701000,0.043080
85.702000,0.043080
85.703000,0.043079
85.704000,0.043079
85.705000,0.043079
85.706000,0.043078
85.707000,0.043078
85.708000,0.043078
85.709000,0.043078
85.710000,0.043077
85.711000,0.043077
85.712000,0.043077
85.713000,0.043077
85.714000,0.043076
85.715000,0.043076
85.716000,0.043076
85.717000,0.043076
85.718000,0.043075
85.719000,0.043075
85.720000,0.043075
85.721000,0.043075
85.722000,0.043074
85.723000,0.043074
85.724000,0.043074
85.725000,0.043074
85.726000,0.043073
85.727000,0.043073
85.728000,0.043073
85.729000,0.043073
85.730000,0.043072
85.731000,0.043072
85.732000,0.043072
85.733000,0.043072
85.734000,0.043071
85.735000,0.043071
85.736000,0.043071
85.737000,0.043071
85.738000,0.043070
85.739000,0.043070
85.740000,0.043070
85.741000,0.043070
85.742000,0.043069
85.743000,0.043069
85.744000,0.043069
85.745000,0.043069
85.746000,0.043068
85.747000,0.043068
85.748000,0.043068
85.749000,0.043068
85.750000,0.043067
85.751000,0.043067
85.752000,0.043067
85.753000,0.043067
85.754000,0.043066
85.755000,0.043066
85.756000,0.043066
85.757000,0.043066
85.758000,0.043065
85.759000,0.043065
85.760000,0.043065
85.761000,0.043065
85.762000,0.043064
85.763000,0.043064
85.764000,0.043064
85.765000,0.043064
85.766000,0.043063
85.767000,0.043063
85.768000,0.043063
85.769000,0.043063
85.770000,0.043062
85.771000,0.043062
85.772000,0.043062
85.773000,0.043062
85.774000,0.043061
85.775000,0.043061
85.776000,0.043061
85.777000,0.043061
85.778000,0.043060
85.779000,0.043060
85.780000,0.043060
85.781000,0.043060
85.782000,0.043059
85.783000,0.043059
85.784000,0.043059
85.785000,0.043059
85.786000,0.043058
85.787000,0.043058
85.788000,0.043058
85.789000,0.043058
85.790000,0.043057
85.791000,0.043057
85.792000,0.043057
85.793000,0.043057
85.794000,0.043056
85.795000,0.043056
85.796000,0.043056
85.797000,0.043056
85.798000,0.043055
85.799000,0.043055
85.800000,0.043055
85.801000,0.043055
85.802000,0.043054
85.803000,0.043054
85.804000,0.043054
85.805000,0.043054
85.806000,0.043053
85.807000,0.043053
85.808000,0.043053
85.809000,0.043053
85.810000,0.043052
85.811000,0.043052
85.812000,0.043052
85.813000,0.043052
85.814000,0.043051
85.815000,0.043051
85.816000,0.043051
85.817000,0.043051
85.818000,0.043050
85.819000,0.043050
85.820000,0.043050
85.821000,0.043050
85.822000,0.043049
85.823000,0.043049
85.824000,0.043049
85.825000,0.043049
85.826000,0.043048
85.827000,0.043048
85.828000,0.043048
85.829000,0.043048
85.830000,0.043047
85.831000,0.043047
85.832000,0.043047
85.833000,0.043047
85.834000,0.043046
85.835000,0.043046
85.836000,0.043046
85.837000,0.043046
85.838000,0.043045
85.839000,0.043045
85.840000,0.043045
85.841000,0.043045
85.842000,0.043044
85.843000,0.043044
85.844000,0.043044
85.845000,0.043044
85.846000,0.043043
85.847000,0.043043
85.848000,0.043043
85.849000,0.043043
85.850000,0.043042
85.851000,0.043042
85.852000,0.043042
85.853000,0.043042
85.854000,0.043041
85.855000,0.043041
85.856000,0.043041
85.857000,0.043041
85.858000,0.043040
85.859000,0.043040
85.860000,0.043040
85.861000,0.043040
85.862000,0.043039
85.863000,0.043039
85.864000,0.043039
85.865000,0.043039
85.866000,0.043038
85.867000,0.043038
85.868000,0.043038
85.869000,0.043038
85.870000,0.043037
85.871000,0.043037
85.872000,0.043037
85.873000,0.043037
85.874000,0.043036
85.875000,0.043036
85.876000,0.043036
85.877000,0.043036
85.878000,0.043035
85.879000,0.043035
85.880000,0.043035
85.881000,0.043035
85.882000,0.043034
85.883000,0.043034
85.884000,0.043034
85.885000,0.043034
85.886000,0.043033
85.887000,0.043033
85.888000,0.043033
85.889000,0.043033
85.890000,0.043032
85.891000,0.043032
85.892000,0.043032
85.893000,0.043032
85.894000,0.043031
85.895000,0.043031
85.896000,0.043031
85.897000,0.043031
85.898000,0.043030
85.899000,0.043030
85.900000,0.043030
85.901000,0.043030
85.902000,0.043029
85.903000,0.043029
85.904000,0.043029
85.905000,0.043029
85.906000,0.043028
85.907000,0.043028
85.908000,0.043028
85.909000,0.043028
85.910000,0.043027
85.911000,0.043027
85.912000,0.043027
85.913000,0.043027
85.914000,0.043026
85.915000,0.043026
85.916000,0.043026
85.917000,0.043026
85.918000,0.043025
85.919000,0.043025
85.920000,0.043025
85.921000,0.043025
85.922000,0.043024
85.923000,0.043024
85.924000,0.043024
85.925000,0.043024
85.926000,0.043023
85.927000,0.043023
85.928000,0.043023
85.929000,0.043023
85.930000,0.043022
85.931000,0.043022
85.932000,0.043022
85.933000,0.043022
85.934000,0.043021
85.935000,0.043021
85.936000,0.043021
85.937000,0.043021
85.938000,0.043020
85.939000,0.043020
85.940000,0.043020
85.941000,0.043020
85.942000,0.043019
85.943000,0.043019
85.944000,0.043019
85.945000,0.043019
85.946000,0.043018
85.947000,0.043018
85.948000,0.043018
85.949000,0.043018
85.950000,0.043017
85.951000,0.043017
85.952000,0.043017
85.953000,0.043017
85.954000,0.043016
85.955000,0.043016
85.956000,0.043016
85.957000,0.043016
85.958000,0.043015
85.959000,0.043015
85.960000,0.043015
85.961000,0.043015
85.962000,0.043014
85.963000,0.043014
85.964000,0.043014
85.965000,0.043014
85.966000,0.043013
85.967000,0.043013
85.968000,0.043013
85.969000,0.043013
85.970000,0.043012
85.971000,0.043012
85.972000,0.043012
85.973000,0.043012
85.974000,0.043011
85.975000,0.043011
85.976000,0.043011
85.977000,0.043011
85.978000,0.043010
85.979000,0.043010
85.980000,0.043010
85.981000,0.043010
85.982000,0.043009
85.983000,0.043009
85.984000,0.043009
85.985000,0.043009
85.986000,0.043008
85.987000,0.043008
85.988000,0.043008
85.989000,0.043008
85.990000,0.043007
85.991000,0.043007
85.992000,0.043007
85.993000,0.043007
85.994000,0.043006
85.995000,0.043006
85.996000,0.043006
85.997000,0.043006
85.998000,0.043005
85.999000,0.043005
86.000000,0.043005
86.001000,0.043005
86.002000,0.043004
86.003000,0.043004
86.004000,0.043004
86.005000,0.043004
86.006000,0.043003
86.007000,0.043003
86.008000,0.043003
86.009000,0.043003
86.010000,0.043002
86.011000,0.043002
86.012000,0.043002
86.013000,0.043002
86.014000,0.043001
86.015000,0.043001
86.016000,0.043001
86.017000,0.043001
86.018000,0.043000
86.019000,0.043000
86.020000,0.043000
86.021000,0.043000
86.022000,0.042999
86.023000,0.042999
86.024000,0.042999
86.025000,0.042999
86.026000,0.042998
86.027000,0.042998
86.028000,0.042998
86.029000,0.042998
86.030000,0.042997
86.031000,0.042997
86.032000,0.042997
86.033000,0.042997
86.034000,0.042996
86.035000,0.042996
86.036000,0.042996
86.037000,0.042996
86.038000,0.042995
86.039000,0.042995
86.040000,0.042995
86.041000,0.042995
86.042000,0.042994
86.043000,0.042994
86.044000,0.042994
86.045000,0.042994
86.046000,0.042993
86.047000,0.042993
86.048000,0.042993
86.049000,0.042993
86.050000,0.042992
86.051000,0.042992
86.052000,0.042992
86.053000,0.042992
86.054000,0.042991
86.055000,0.042991
86.056000,0.042991
86.057000,0.042991
86.058000,0.042990
86.059000,0.042990
86.060000,0.042990
86.061000,0.042990
86.062000,0.042989
86.063000,0.042989
86.064000,0.042989
86.065000,0.042989
