t,l,R,eg
0.698000,0.925261,0.260560,0.416093
0.699000,0.925191,0.260898,0.415981
0.700000,0.925121,0.261237,0.415870
0.701000,0.925052,0.261575,0.415758
0.702000,0.924982,0.261913,0.415647
0.703000,0.924912,0.262251,0.415535
0.704000,0.924843,0.262588,0.415424
0.705000,0.924773,0.262926,0.415312
0.706000,0.924704,0.263264,0.415201
0.707000,0.924634,0.263601,0.415090
0.708000,0.924565,0.263938,0.414978
0.709000,0.924496,0.264275,0.414867
0.710000,0.924427,0.264613,0.414756
0.711000,0.924358,0.264949,0.414645
0.712000,0.924289,0.265286,0.414534
0.713000,0.924220,0.265623,0.414422
0.714000,0.924152,0.265960,0.414311
0.715000,0.924083,0.266296,0.414200
0.716000,0.924015,0.266632,0.414089
0.717000,0.923946,0.266968,0.413978
0.718000,0.923878,0.267305,0.413867
0.719000,0.923810,0.267641,0.413756
0.720000,0.923742,0.267976,0.413645
0.721000,0.923674,0.268312,0.413534
0.722000,0.923606,0.268648,0.413423
0.723000,0.923538,0.268983,0.413312
0.724000,0.923470,0.269319,0.413202
0.725000,0.923402,0.269654,0.413091
0.726000,0.923335,0.269989,0.412980
0.727000,0.923267,0.270324,0.412869
0.728000,0.923200,0.270659,0.412759
0.729000,0.923133,0.270993,0.412648
0.730000,0.923065,0.271328,0.412537
0.731000,0.922998,0.271663,0.412427
0.732000,0.922931,0.271997,0.412316
0.733000,0.922864,0.272331,0.412205
0.734000,0.922797,0.272665,0.412095
0.735000,0.922730,0.272999,0.411984
0.736000,0.922664,0.273333,0.411874
0.737000,0.922597,0.273667,0.411763
0.738000,0.922531,0.274001,0.411653
0.739000,0.922464,0.274334,0.411543
0.740000,0.922398,0.274668,0.411432
0.741000,0.922332,0.275001,0.411322
0.742000,0.922266,0.275334,0.411212
0.743000,0.922199,0.275667,0.411101
0.744000,0.922133,0.276000,0.410991
0.745000,0.922068,0.276333,0.410881
0.746000,0.922002,0.276665,0.410771
0.747000,0.921936,0.276998,0.410660
0.748000,0.921870,0.277330,0.410550
0.749000,0.921805,0.277663,0.410440
0.750000,0.921739,0.277995,0.410330
0.751000,0.921674,0.278327,0.410220
0.752000,0.921609,0.278659,0.410110
0.753000,0.921544,0.278991,0.410000
0.754000,0.921479,0.279322,0.409890
0.755000,0.921414,0.279654,0.409780
0.756000,0.921349,0.279985,0.409670
0.757000,0.921284,0.280316,0.409561
0.758000,0.921219,0.280648,0.409451
0.759000,0.921154,0.280979,0.409341
0.760000,0.921090,0.281310,0.409231
0.761000,0.921025,0.281640,0.409121
0.762000,0.920961,0.281971,0.409012
0.763000,0.920897,0.282302,0.408902
0.764000,0.920833,0.282632,0.408792
0.765000,0.920768,0.282962,0.408683
0.766000,0.920704,0.283293,0.408573
0.767000,0.920640,0.283623,0.408464
0.768000,0.920577,0.283953,0.408354
0.769000,0.920513,0.284282,0.408245
0.770000,0.920449,0.284612,0.408135
0.771000,0.920386,0.284942,0.408026
0.772000,0.920322,0.285271,0.407916
0.773000,0.920259,0.285600,0.407807
0.774000,0.920195,0.285930,0.407698
0.775000,0.920132,0.286259,0.407588
0.776000,0.920069,0.286588,0.407479
0.777000,0.920006,0.286917,0.407370
0.778000,0.919943,0.287245,0.407261
0.779000,0.919880,0.287574,0.407151
0.780000,0.919817,0.287902,0.407042
0.781000,0.919754,0.288231,0.406933
0.782000,0.919692,0.288559,0.406824
0.783000,0.919629,0.288887,0.406715
0.784000,0.919567,0.289215,0.406606
0.785000,0.919504,0.289543,0.406497
0.786000,0.919442,0.289870,0.406388
0.787000,0.919380,0.290198,0.406279
0.788000,0.919318,0.290525,0.406170
0.789000,0.919256,0.290853,0.406061
0.790000,0.919194,0.291180,0.405952
0.791000,0.919132,0.291507,0.405843
0.792000,0.919070,0.291834,0.405735
0.793000,0.919008,0.292161,0.405626
0.794000,0.918947,0.292487,0.405517
0.795000,0.918885,0.292814,0.405408
0.796000,0.918824,0.293140,0.405300
0.797000,0.918763,0.293467,0.405191
0.798000,0.918701,0.293793,0.405082
0.799000,0.918640,0.294119,0.404974
0.800000,0.918579,0.294445,0.404865
0.801000,0.918518,0.294771,0.404757
0.802000,0.918457,0.295097,0.404648
0.803000,0.918396,0.295422,0.404540
0.804000,0.918336,0.295748,0.404431
0.805000,0.918275,0.296073,0.404323
0.806000,0.918214,0.296398,0.404214
0.807000,0.918154,0.296723,0.404106
0.808000,0.918093,0.297048,0.403998
0.809000,0.918033,0.297373,0.403890
0.810000,0.917973,0.297698,0.403781
0.811000,0.917913,0.298022,0.403673
0.812000,0.917853,0.298347,0.403565
0.813000,0.917793,0.298671,0.403457
0.814000,0.917733,0.298995,0.403349
0.815000,0.917673,0.299319,0.403240
0.816000,0.917613,0.299643,0.403132
0.817000,0.917554,0.299967,0.403024
0.818000,0.917494,0.300291,0.402916
0.819000,0.917435,0.300614,0.402808
0.820000,0.917375,0.300938,0.402700
0.821000,0.917316,0.301261,0.402592
0.822000,0.917257,0.301584,0.402485
0.823000,0.917198,0.301907,0.402377
0.824000,0.917138,0.302230,0.402269
0.825000,0.917080,0.302553,0.402161
0.826000,0.917021,0.302876,0.402053
0.827000,0.916962,0.303198,0.401946
0.828000,0.916903,0.303520,0.401838
0.829000,0.916844,0.303843,0.401730
0.830000,0.916786,0.304165,0.401623
0.831000,0.916727,0.304487,0.401515
0.832000,0.916669,0.304809,0.401407
0.833000,0.916611,0.305131,0.401300
0.834000,0.916553,0.305452,0.401192
0.835000,0.916494,0.305774,0.401085
0.836000,0.916436,0.306095,0.400977
0.837000,0.916378,0.306417,0.400870
0.838000,0.916321,0.306738,0.400763
0.839000,0.916263,0.307059,0.400655
0.840000,0.916205,0.307380,0.400548
0.841000,0.916147,0.307700,0.400441
0.842000,0.916090,0.308021,0.400333
0.843000,0.916032,0.308342,0.400226
0.844000,0.915975,0.308662,0.400119
0.845000,0.915918,0.308982,0.400012
0.846000,0.915861,0.309302,0.399904
0.847000,0.915803,0.309622,0.399797
0.848000,0.915746,0.309942,0.399690
0.849000,0.915689,0.310262,0.399583
0.850000,0.915633,0.310582,0.399476
0.851000,0.915576,0.310901,0.399369
0.852000,0.915519,0.311220,0.399262
0.853000,0.915462,0.311540,0.399155
0.854000,0.915406,0.311859,0.399048
0.855000,0.915349,0.312178,0.398942
0.856000,0.915293,0.312497,0.398835
0.857000,0.915237,0.312815,0.398728
0.858000,0.915180,0.313134,0.398621
0.859000,0.915124,0.313452,0.398514
0.860000,0.915068,0.313771,0.398408
0.861000,0.915012,0.314089,0.398301
0.862000,0.914956,0.314407,0.398194
0.863000,0.914901,0.314725,0.398088
0.864000,0.914845,0.315043,0.397981
0.865000,0.914789,0.315361,0.397875
0.866000,0.914734,0.315678,0.397768
0.867000,0.914678,0.315996,0.397661
0.868000,0.914623,0.316313,0.397555
0.869000,0.914567,0.316630,0.397449
0.870000,0.914512,0.316947,0.397342
0.871000,0.914457,0.317264,0.397236
0.872000,0.914402,0.317581,0.397129
0.873000,0.914347,0.317898,0.397023
0.874000,0.914292,0.318214,0.396917
0.875000,0.914237,0.318531,0.396811
0.876000,0.914182,0.318847,0.396704
0.877000,0.914128,0.319163,0.396598
0.878000,0.914073,0.319479,0.396492
0.879000,0.914019,0.319795,0.396386
0.880000,0.913964,0.320111,0.396280
0.881000,0.913910,0.320427,0.396174
0.882000,0.913856,0.320742,0.396068
0.883000,0.913801,0.321057,0.395962
0.884000,0.913747,0.321373,0.395856
0.885000,0.913693,0.321688,0.395750
0.886000,0.913639,0.322003,0.395644
0.887000,0.913585,0.322318,0.395538
0.888000,0.913532,0.322633,0.395432
0.889000,0.913478,0.322947,0.395326
0.890000,0.913424,0.323262,0.395221
0.891000,0.913371,0.323576,0.395115
0.892000,0.913317,0.323890,0.395009
0.893000,0.913264,0.324204,0.394903
0.894000,0.913211,0.324518,0.394798
0.895000,0.913157,0.324832,0.394692
0.896000,0.913104,0.325146,0.394587
0.897000,0.913051,0.325460,0.394481
0.898000,0.912998,0.325773,0.394375
0.899000,0.912945,0.326086,0.394270
0.900000,0.912893,0.326400,0.394164
0.901000,0.912840,0.326713,0.394059
0.902000,0.912787,0.327026,0.393954
0.903000,0.912735,0.327338,0.393848
0.904000,0.912682,0.327651,0.393743
0.905000,0.912630,0.327964,0.393638
0.906000,0.912577,0.328276,0.393532
0.907000,0.912525,0.328588,0.393427
0.908000,0.912473,0.328901,0.393322
0.909000,0.912421,0.329213,0.393217
0.910000,0.912369,0.329525,0.393112
0.911000,0.912317,0.329836,0.393006
0.912000,0.912265,0.330148,0.392901
0.913000,0.912213,0.330460,0.392796
0.914000,0.912161,0.330771,0.392691
0.915000,0.912110,0.331082,0.392586
0.916000,0.912058,0.331393,0.392481
0.917000,0.912007,0.331704,0.392376
0.918000,0.911955,0.332015,0.392271
0.919000,0.911904,0.332326,0.392167
0.920000,0.911853,0.332637,0.392062
0.921000,0.911802,0.332947,0.391957
0.922000,0.911750,0.333258,0.391852
0.923000,0.911699,0.333568,0.391747
0.924000,0.911649,0.333878,0.391643
0.925000,0.911598,0.334188,0.391538
0.926000,0.911547,0.334498,0.391433
0.927000,0.911496,0.334807,0.391329
0.928000,0.911446,0.335117,0.391224
0.929000,0.911395,0.335427,0.391120
0.930000,0.911345,0.335736,0.391015
0.931000,0.911294,0.336045,0.390911
0.932000,0.911244,0.336354,0.390806
0.933000,0.911194,0.336663,0.390702
0.934000,0.911144,0.336972,0.390597
0.935000,0.911093,0.337281,0.390493
0.936000,0.911043,0.337589,0.390389
0.937000,0.910994,0.337898,0.390284
0.938000,0.910944,0.338206,0.390180
0.939000,0.910894,0.338514,0.390076
0.940000,0.910844,0.338822,0.389972
0.941000,0.910795,0.339130,0.389867
0.942000,0.910745,0.339438,0.389763
0.943000,0.910696,0.339745,0.389659
0.944000,0.910646,0.340053,0.389555
0.945000,0.910597,0.340360,0.389451
0.946000,0.910548,0.340668,0.389347
0.947000,0.910499,0.340975,0.389243
0.948000,0.910450,0.341282,0.389139
0.949000,0.910401,0.341588,0.389035
0.950000,0.910352,0.341895,0.388931
0.951000,0.910303,0.342202,0.388827
0.952000,0.910254,0.342508,0.388724
0.953000,0.910205,0.342815,0.388620
0.954000,0.910157,0.343121,0.388516
0.955000,0.910108,0.343427,0.388412
0.956000,0.910060,0.343733,0.388309
0.957000,0.910011,0.344039,0.388205
0.958000,0.909963,0.344344,0.388101
0.959000,0.909915,0.344650,0.387998
0.960000,0.909867,0.344955,0.387894
0.961000,0.909819,0.345261,0.387791
0.962000,0.909771,0.345566,0.387687
0.963000,0.909723,0.345871,0.387584
0.964000,0.909675,0.346176,0.387480
0.965000,0.909627,0.346481,0.387377
0.966000,0.909579,0.346785,0.387273
0.967000,0.909532,0.347090,0.387170
0.968000,0.909484,0.347394,0.387067
0.969000,0.909437,0.347698,0.386963
0.970000,0.909389,0.348002,0.386860
0.971000,0.909342,0.348306,0.386757
0.972000,0.909295,0.348610,0.386654
0.973000,0.909248,0.348914,0.386550
0.974000,0.909201,0.349218,0.386447
0.975000,0.909154,0.349521,0.386344
0.976000,0.909107,0.349825,0.386241
0.977000,0.909060,0.350128,0.386138
0.978000,0.909013,0.350431,0.386035
0.979000,0.908966,0.350734,0.385932
0.980000,0.908920,0.351037,0.385829
0.981000,0.908873,0.351339,0.385726
0.982000,0.908827,0.351642,0.385624
0.983000,0.908780,0.351944,0.385521
0.984000,0.908734,0.352247,0.385418
0.985000,0.908688,0.352549,0.385315
0.986000,0.908642,0.352851,0.385212
0.987000,0.908595,0.353153,0.385110
0.988000,0.908549,0.353454,0.385007
0.989000,0.908503,0.353756,0.384904
0.990000,0.908458,0.354058,0.384802
0.991000,0.908412,0.354359,0.384699
0.992000,0.908366,0.354660,0.384597
0.993000,0.908320,0.354961,0.384494
0.994000,0.908275,0.355262,0.384392
0.995000,0.908229,0.355563,0.384289
0.996000,0.908184,0.355864,0.384187
0.997000,0.908138,0.356164,0.384084
0.998000,0.908093,0.356465,0.383982
0.999000,0.908048,0.356765,0.383880
1.000000,0.908003,0.357065,0.383777
1.001000,0.907958,0.357366,0.383675
1.002000,0.907913,0.357665,0.383573
1.003000,0.907868,0.357965,0.383471
1.004000,0.907823,0.358265,0.383368
1.005000,0.907778,0.358565,0.383266
1.006000,0.907733,0.358864,0.383164
1.007000,0.907689,0.359163,0.383062
1.008000,0.907644,0.359462,0.382960
1.009000,0.907600,0.359761,0.382858
1.010000,0.907555,0.360060,0.382756
1.011000,0.907511,0.360359,0.382654
1.012000,0.907467,0.360658,0.382552
1.013000,0.907423,0.360956,0.382450
1.014000,0.907378,0.361255,0.382349
1.015000,0.907334,0.361553,0.382247
1.016000,0.907290,0.361851,0.382145
1.017000,0.907247,0.362149,0.382043
1.018000,0.907203,0.362447,0.381941
1.019000,0.907159,0.362744,0.381840
1.020000,0.907115,0.363042,0.381738
1.021000,0.907072,0.363339,0.381637
1.022000,0.907028,0.363637,0.381535
1.023000,0.906985,0.363934,0.381433
1.024000,0.906941,0.364231,0.381332
1.025000,0.906898,0.364528,0.381230
1.026000,0.906855,0.364825,0.381129
1.027000,0.906812,0.365121,0.381027
1.028000,0.906769,0.365418,0.380926
1.029000,0.906726,0.365714,0.380825
1.030000,0.906683,0.366011,0.380723
1.031000,0.906640,0.366307,0.380622
1.032000,0.906597,0.366603,0.380521
1.033000,0.906554,0.366899,0.380420
1.034000,0.906511,0.367194,0.380318
1.035000,0.906469,0.367490,0.380217
1.036000,0.906426,0.367785,0.380116
1.037000,0.906384,0.368081,0.380015
1.038000,0.906342,0.368376,0.379914
1.039000,0.906299,0.368671,0.379813
1.040000,0.906257,0.368966,0.379712
1.041000,0.906215,0.369261,0.379611
1.042000,0.906173,0.369556,0.379510
1.043000,0.906131,0.369850,0.379409
1.044000,0.906089,0.370145,0.379308
1.045000,0.906047,0.370439,0.379207
1.046000,0.906005,0.370733,0.379107
1.047000,0.905963,0.371027,0.379006
1.048000,0.905922,0.371321,0.378905
1.049000,0.905880,0.371615,0.378804
1.050000,0.905839,0.371908,0.378704
1.051000,0.905797,0.372202,0.378603
1.052000,0.905756,0.372495,0.378502
1.053000,0.905715,0.372788,0.378402
1.054000,0.905673,0.373082,0.378301
1.055000,0.905632,0.373375,0.378201
1.056000,0.905591,0.373667,0.378100
1.057000,0.905550,0.373960,0.378000
1.058000,0.905509,0.374253,0.377899
1.059000,0.905468,0.374545,0.377799
1.060000,0.905427,0.374837,0.377699
1.061000,0.905387,0.375130,0.377598
1.062000,0.905346,0.375422,0.377498
1.063000,0.905305,0.375714,0.377398
1.064000,0.905265,0.376005,0.377297
1.065000,0.905224,0.376297,0.377197
1.066000,0.905184,0.376589,0.377097
1.067000,0.905144,0.376880,0.376997
1.068000,0.905103,0.377171,0.376897
1.069000,0.905063,0.377462,0.376797
1.070000,0.905023,0.377753,0.376697
1.071000,0.904983,0.378044,0.376597
1.072000,0.904943,0.378335,0.376497
1.073000,0.904903,0.378626,0.376397
1.074000,0.904863,0.378916,0.376297
1.075000,0.904824,0.379207,0.376197
1.076000,0.904784,0.379497,0.376097
1.077000,0.904744,0.379787,0.375997
1.078000,0.904705,0.380077,0.375898
1.079000,0.904665,0.380367,0.375798
1.080000,0.904626,0.380656,0.375698
1.081000,0.904587,0.380946,0.375598
1.082000,0.904547,0.381235,0.375499
1.083000,0.904508,0.381525,0.375399
1.084000,0.904469,0.381814,0.375300
1.085000,0.904430,0.382103,0.375200
1.086000,0.904391,0.382392,0.375101
1.087000,0.904352,0.382680,0.375001
1.088000,0.904313,0.382969,0.374902
1.089000,0.904274,0.383258,0.374802
1.090000,0.904236,0.383546,0.374703
1.091000,0.904197,0.383834,0.374603
1.092000,0.904158,0.384122,0.374504
1.093000,0.904120,0.384410,0.374405
1.094000,0.904082,0.384698,0.374306
1.095000,0.904043,0.384986,0.374206
1.096000,0.904005,0.385273,0.374107
1.097000,0.903967,0.385561,0.374008
1.098000,0.903928,0.385848,0.373909
1.099000,0.903890,0.386135,0.373810
1.100000,0.903852,0.386422,0.373711
1.101000,0.903814,0.386709,0.373612
1.102000,0.903777,0.386996,0.373513
1.103000,0.903739,0.387283,0.373414
1.104000,0.903701,0.387569,0.373315
1.105000,0.903663,0.387856,0.373216
1.106000,0.903626,0.388142,0.373117
1.107000,0.903588,0.388428,0.373018
1.108000,0.903551,0.388714,0.372919
1.109000,0.903513,0.389000,0.372821
1.110000,0.903476,0.389286,0.372722
1.111000,0.903439,0.389571,0.372623
1.112000,0.903401,0.389857,0.372524
1.113000,0.903364,0.390142,0.372426
1.114000,0.903327,0.390427,0.372327
1.115000,0.903290,0.390713,0.372229
1.116000,0.903253,0.390998,0.372130
1.117000,0.903216,0.391282,0.372032
1.118000,0.903180,0.391567,0.371933
1.119000,0.903143,0.391852,0.371835
1.120000,0.903106,0.392136,0.371736
1.121000,0.903069,0.392420,0.371638
1.122000,0.903033,0.392704,0.371540
1.123000,0.902996,0.392988,0.371441
1.124000,0.902960,0.393272,0.371343
1.125000,0.902924,0.393556,0.371245
1.126000,0.902887,0.393840,0.371146
1.127000,0.902851,0.394123,0.371048
1.128000,0.902815,0.394407,0.370950
1.129000,0.902779,0.394690,0.370852
1.130000,0.902743,0.394973,0.370754
1.131000,0.902707,0.395256,0.370656
1.132000,0.902671,0.395539,0.370558
1.133000,0.902636,0.395822,0.370460
1.134000,0.902600,0.396104,0.370362
1.135000,0.902564,0.396387,0.370264
1.136000,0.902529,0.396669,0.370166
1.137000,0.902493,0.396951,0.370068
1.138000,0.902458,0.397233,0.369970
1.139000,0.902422,0.397515,0.369873
1.140000,0.902387,0.397797,0.369775
1.141000,0.902352,0.398079,0.369677
1.142000,0.902316,0.398360,0.369579
1.143000,0.902281,0.398641,0.369482
1.144000,0.902246,0.398923,0.369384
1.145000,0.902211,0.399204,0.369287
1.146000,0.902176,0.399485,0.369189
1.147000,0.902141,0.399766,0.369091
1.148000,0.902106,0.400046,0.368994
1.149000,0.902072,0.400327,0.368897
1.150000,0.902037,0.400608,0.368799
1.151000,0.902002,0.400888,0.368702
1.152000,0.901968,0.401168,0.368604
1.153000,0.901933,0.401448,0.368507
1.154000,0.901899,0.401728,0.368410
1.155000,0.901865,0.402008,0.368312
1.156000,0.901830,0.402288,0.368215
1.157000,0.901796,0.402567,0.368118
1.158000,0.901762,0.402847,0.368021
1.159000,0.901728,0.403126,0.367924
1.160000,0.901694,0.403405,0.367827
1.161000,0.901660,0.403684,0.367729
1.162000,0.901626,0.403963,0.367632
1.163000,0.901592,0.404242,0.367535
1.164000,0.901559,0.404520,0.367438
1.165000,0.901525,0.404799,0.367342
1.166000,0.901491,0.405077,0.367245
1.167000,0.901458,0.405355,0.367148
1.168000,0.901424,0.405634,0.367051
1.169000,0.901391,0.405912,0.366954
1.170000,0.901357,0.406189,0.366857
1.171000,0.901324,0.406467,0.366761
1.172000,0.901291,0.406745,0.366664
1.173000,0.901258,0.407022,0.366567
1.174000,0.901225,0.407300,0.366471
1.175000,0.901191,0.407577,0.366374
1.176000,0.901158,0.407854,0.366277
1.177000,0.901126,0.408131,0.366181
1.178000,0.901093,0.408407,0.366084
1.179000,0.901060,0.408684,0.365988
1.180000,0.901027,0.408961,0.365891
1.181000,0.900995,0.409237,0.365795
1.182000,0.900962,0.409513,0.365699
1.183000,0.900929,0.409789,0.365602
1.184000,0.900897,0.410065,0.365506
1.185000,0.900865,0.410341,0.365410
1.186000,0.900832,0.410617,0.365313
1.187000,0.900800,0.410893,0.365217
1.188000,0.900768,0.411168,0.365121
1.189000,0.900736,0.411444,0.365025
1.190000,0.900703,0.411719,0.364929
1.191000,0.900671,0.411994,0.364833
1.192000,0.900640,0.412269,0.364736
1.193000,0.900608,0.412544,0.364640
1.194000,0.900576,0.412818,0.364544
1.195000,0.900544,0.413093,0.364448
1.196000,0.900512,0.413367,0.364353
1.197000,0.900481,0.413642,0.364257
1.198000,0.900449,0.413916,0.364161
1.199000,0.900418,0.414190,0.364065
1.200000,0.900386,0.414464,0.363969
1.201000,0.900355,0.414738,0.363873
1.202000,0.900323,0.415011,0.363778
1.203000,0.900292,0.415285,0.363682
1.204000,0.900261,0.415558,0.363586
1.205000,0.900230,0.415831,0.363491
1.206000,0.900199,0.416104,0.363395
1.207000,0.900168,0.416377,0.363300
1.208000,0.900137,0.416650,0.363204
1.209000,0.900106,0.416923,0.363108
1.210000,0.900075,0.417196,0.363013
1.211000,0.900044,0.417468,0.362918
1.212000,0.900014,0.417740,0.362822
1.213000,0.899983,0.418013,0.362727
1.214000,0.899952,0.418285,0.362631
1.215000,0.899922,0.418557,0.362536
1.216000,0.899891,0.418828,0.362441
1.217000,0.899861,0.419100,0.362346
1.218000,0.899831,0.419372,0.362250
1.219000,0.899800,0.419643,0.362155
1.220000,0.899770,0.419914,0.362060
1.221000,0.899740,0.420186,0.361965
1.222000,0.899710,0.420457,0.361870
1.223000,0.899680,0.420727,0.361775
1.224000,0.899650,0.420998,0.361680
1.225000,0.899620,0.421269,0.361585
1.226000,0.899590,0.421539,0.361490
1.227000,0.899561,0.421810,0.361395
1.228000,0.899531,0.422080,0.361300
1.229000,0.899501,0.422350,0.361205
1.230000,0.899472,0.422620,0.361110
1.231000,0.899442,0.422890,0.361016
1.232000,0.899413,0.423160,0.360921
1.233000,0.899383,0.423429,0.360826
1.234000,0.899354,0.423699,0.360732
1.235000,0.899325,0.423968,0.360637
1.236000,0.899296,0.424237,0.360542
1.237000,0.899266,0.424506,0.360448
1.238000,0.899237,0.424775,0.360353
1.239000,0.899208,0.425044,0.360259
1.240000,0.899179,0.425313,0.360164
1.241000,0.899150,0.425581,0.360070
1.242000,0.899122,0.425850,0.359975
1.243000,0.899093,0.426118,0.359881
1.244000,0.899064,0.426386,0.359787
1.245000,0.899035,0.426654,0.359692
1.246000,0.899007,0.426922,0.359598
1.247000,0.898978,0.427190,0.359504
1.248000,0.898950,0.427457,0.359409
1.249000,0.898921,0.427725,0.359315
