dimension,200,seed,1
,mode,2
times,cosR,error
92.400000,0.952576,0.103700
92.500000,0.952689,0.103700
92.600000,0.952761,0.103700
92.700000,0.952851,0.103600
92.800000,0.953027,0.103300
92.900000,0.953131,0.103500
93.000000,0.953280,0.103400
93.100000,0.953414,0.102800
93.200000,0.953549,0.103100
93.300000,0.953705,0.102800
93.400000,0.953819,0.102600
93.500000,0.953878,0.102500
93.600000,0.953995,0.102700
93.700000,0.954074,0.102400
93.800000,0.954240,0.102500
93.900000,0.954346,0.102100
94.000000,0.954449,0.102100
94.100000,0.954550,0.101900
94.200000,0.954606,0.102000
94.300000,0.954765,0.101700
94.400000,0.954866,0.101600
94.500000,0.954923,0.101500
94.600000,0.955036,0.101600
94.700000,0.955143,0.101300
94.800000,0.955240,0.101200
94.900000,0.955326,0.101100
95.000000,0.955493,0.100900
95.100000,0.955621,0.100800
95.200000,0.955738,0.100700
95.300000,0.955876,0.100300
95.400000,0.956031,0.100700
95.500000,0.956191,0.100200
95.600000,0.956335,0.099900
95.700000,0.956426,0.099700
95.800000,0.956450,0.099700
95.900000,0.956555,0.099600
96.000000,0.956682,0.099500
96.100000,0.956796,0.099200
96.200000,0.956881,0.099200
96.300000,0.956990,0.098900
96.400000,0.957075,0.098900
96.500000,0.957113,0.098800
96.600000,0.957225,0.098800
96.700000,0.957275,0.098800
96.800000,0.957478,0.098600
96.900000,0.957537,0.098600
97.000000,0.957653,0.098100
97.100000,0.957720,0.098200
97.200000,0.957790,0.098000
97.300000,0.957896,0.098300
97.400000,0.958031,0.098200
97.500000,0.958135,0.097800
97.600000,0.958211,0.098000
97.700000,0.958274,0.098000
97.800000,0.958304,0.098000
97.900000,0.958368,0.098000
98.000000,0.958515,0.097900
98.100000,0.958671,0.097500
98.200000,0.958784,0.097500
98.300000,0.958866,0.097300
98.400000,0.958927,0.097300
98.500000,0.959024,0.097200
98.600000,0.959115,0.096800
98.700000,0.959243,0.097000
98.800000,0.959444,0.096300
98.900000,0.959548,0.096300
99.000000,0.959650,0.095900
99.100000,0.959704,0.096000
99.200000,0.959807,0.095600
99.300000,0.959950,0.095400
99.400000,0.960081,0.095400
99.500000,0.960191,0.095400
99.600000,0.960292,0.095500
99.700000,0.960366,0.095400
99.800000,0.960449,0.095200
99.900000,0.960540,0.095200
100.000000,0.960644,0.095000
100.100000,0.960707,0.094800
100.200000,0.960822,0.094900
100.300000,0.960899,0.094700
100.400000,0.960998,0.094700
100.500000,0.961070,0.094700
100.600000,0.961109,0.094800
100.700000,0.961188,0.094500
100.800000,0.961250,0.094700
100.900000,0.961310,0.094700
101.000000,0.961424,0.094500
101.100000,0.961504,0.094400
101.200000,0.961583,0.094400
101.300000,0.961765,0.094100
101.400000,0.961851,0.094300
101.500000,0.961916,0.094300
101.600000,0.962048,0.093900
101.700000,0.962101,0.093700
101.800000,0.962240,0.093600
101.900000,0.962302,0.093500
102.000000,0.962351,0.093400
102.100000,0.962442,0.093200
102.200000,0.962488,0.093400
102.300000,0.962533,0.093200
102.400000,0.962561,0.093100
102.500000,0.962589,0.093100
102.600000,0.962708,0.092800
102.700000,0.962740,0.092900
102.800000,0.962824,0.092800
102.900000,0.962881,0.092700
103.000000,0.962917,0.092800
103.100000,0.962972,0.092700
103.200000,0.963027,0.092600
103.300000,0.963118,0.092300
103.400000,0.963203,0.092200
103.500000,0.963290,0.092300
103.600000,0.963376,0.092300
103.700000,0.963417,0.092200
103.800000,0.963494,0.092200
103.900000,0.963532,0.092300
104.000000,0.963642,0.092400
104.100000,0.963693,0.092400
104.200000,0.963723,0.092400
104.300000,0.963793,0.092200
104.400000,0.963864,0.092100
104.500000,0.963956,0.092000
104.600000,0.964024,0.091900
104.700000,0.964110,0.091700
104.800000,0.964185,0.091400
104.900000,0.964294,0.091400
105.000000,0.964396,0.091400
105.100000,0.964451,0.091200
105.200000,0.964579,0.090800
105.300000,0.964614,0.090700
105.400000,0.964688,0.090800
105.500000,0.964755,0.090700
105.600000,0.964837,0.090500
105.700000,0.964908,0.090400
105.800000,0.964972,0.090300
105.900000,0.965032,0.090300
106.000000,0.965123,0.090300
106.100000,0.965146,0.090300
106.200000,0.965211,0.090000
106.300000,0.965299,0.090100
106.400000,0.965352,0.089900
106.500000,0.965474,0.089600
106.600000,0.965575,0.089400
106.700000,0.965649,0.089500
106.800000,0.965681,0.089400
106.900000,0.965746,0.089300
107.000000,0.965778,0.089200
107.100000,0.965870,0.089300
107.200000,0.965907,0.089200
107.300000,0.966026,0.089000
107.400000,0.966076,0.089100
107.500000,0.966135,0.089100
107.600000,0.966197,0.089000
107.700000,0.966258,0.089000
107.800000,0.966296,0.088900
107.900000,0.966353,0.088900
108.000000,0.966424,0.088800
108.100000,0.966501,0.088600
108.200000,0.966590,0.088600
108.300000,0.966684,0.088700
108.400000,0.966741,0.088600
108.500000,0.966811,0.088400
108.600000,0.966855,0.088200
108.700000,0.966944,0.088000
108.800000,0.967024,0.087800
108.900000,0.967080,0.087800
109.000000,0.967111,0.087800
109.100000,0.967250,0.087600
109.200000,0.967333,0.087300
109.300000,0.967380,0.087200
109.400000,0.967423,0.087200
109.500000,0.967479,0.087200
109.600000,0.967539,0.087300
109.700000,0.967603,0.087100
109.800000,0.967664,0.086500
109.900000,0.967770,0.086700
110.000000,0.967819,0.086800
110.100000,0.967859,0.086700
110.200000,0.967903,0.086600
110.300000,0.967948,0.086800
110.400000,0.968019,0.086500
110.500000,0.968055,0.086500
110.600000,0.968135,0.086600
110.700000,0.968186,0.086500
110.800000,0.968228,0.086600
110.900000,0.968309,0.086500
111.000000,0.968380,0.086200
111.100000,0.968451,0.086100
111.200000,0.968528,0.086000
111.300000,0.968600,0.085700
111.400000,0.968651,0.085900
111.500000,0.968666,0.085700
111.600000,0.968706,0.085900
111.700000,0.968782,0.085500
111.800000,0.968832,0.085400
111.900000,0.968912,0.085400
112.000000,0.968987,0.085200
112.100000,0.969034,0.085300
112.200000,0.969103,0.085200
112.300000,0.969157,0.085600
112.400000,0.969252,0.085500
112.500000,0.969313,0.085200
112.600000,0.969385,0.085300
112.700000,0.969444,0.085200
112.800000,0.969457,0.085100
112.900000,0.969522,0.084800
113.000000,0.969562,0.084800
113.100000,0.969636,0.084700
113.200000,0.969719,0.084500
113.300000,0.969768,0.084300
113.400000,0.969842,0.084300
113.500000,0.969884,0.084300
113.600000,0.970008,0.084100
113.700000,0.970047,0.084100
113.800000,0.970097,0.084100
113.900000,0.970161,0.084000
114.000000,0.970197,0.084200
114.100000,0.970238,0.084000
114.200000,0.970372,0.083700
114.300000,0.970415,0.083900
114.400000,0.970493,0.083500
114.500000,0.970558,0.083300
114.600000,0.970600,0.083400
114.700000,0.970678,0.083000
114.800000,0.970776,0.082800
114.900000,0.970840,0.082400
115.000000,0.970906,0.082400
115.100000,0.970967,0.082300
115.200000,0.970984,0.082400
115.300000,0.971042,0.082400
115.400000,0.971121,0.082300
115.500000,0.971146,0.082400
115.600000,0.971231,0.082000
115.700000,0.971291,0.081800
115.800000,0.971321,0.081700
115.900000,0.971396,0.081600
116.000000,0.971466,0.081700
116.100000,0.971522,0.081800
116.200000,0.971582,0.081800
116.300000,0.971638,0.081800
116.400000,0.971707,0.081400
116.500000,0.971755,0.081200
116.600000,0.971800,0.081200
116.700000,0.971828,0.081100
116.800000,0.971862,0.081300
116.900000,0.971889,0.081300
117.000000,0.971905,0.081500
117.100000,0.971982,0.081500
117.200000,0.972028,0.081300
117.300000,0.972072,0.081200
117.400000,0.972137,0.081100
117.500000,0.972195,0.081000
117.600000,0.972258,0.080700
117.700000,0.972346,0.080800
117.800000,0.972387,0.080500
117.900000,0.972467,0.080500
118.000000,0.972544,0.079900
118.100000,0.972584,0.079900
118.200000,0.972621,0.079900
118.300000,0.972639,0.079800
118.400000,0.972701,0.080000
118.500000,0.972727,0.080100
118.600000,0.972773,0.080000
118.700000,0.972811,0.079800
118.800000,0.972873,0.079400
118.900000,0.972899,0.079600
119.000000,0.972921,0.079600
119.100000,0.972938,0.079500
119.200000,0.972988,0.079700
119.300000,0.973008,0.079700
119.400000,0.973040,0.079500
119.500000,0.973076,0.079400
119.600000,0.973157,0.079700
119.700000,0.973176,0.079500
119.800000,0.973223,0.079300
119.900000,0.973273,0.079300
120.000000,0.973303,0.079200
120.100000,0.973358,0.079500
120.200000,0.973403,0.079200
120.300000,0.973448,0.079100
120.400000,0.973500,0.079000
120.500000,0.973524,0.078900
120.600000,0.973578,0.078800
120.700000,0.973605,0.078800
120.800000,0.973669,0.078800
120.900000,0.973708,0.078700
121.000000,0.973758,0.078500
121.100000,0.973783,0.078400
121.200000,0.973815,0.078400
121.300000,0.973839,0.078300
121.400000,0.973885,0.078300
121.500000,0.973912,0.078200
121.600000,0.973963,0.078100
121.700000,0.974011,0.078000
121.800000,0.974037,0.078100
121.900000,0.974055,0.077900
122.000000,0.974076,0.077800
122.100000,0.974148,0.077600
122.200000,0.974174,0.077600
122.300000,0.974241,0.077500
122.400000,0.974278,0.077700
122.500000,0.974322,0.077600
122.600000,0.974368,0.077600
122.700000,0.974412,0.077500
122.800000,0.974461,0.077400
122.900000,0.974520,0.077300
123.000000,0.974565,0.077400
123.100000,0.974644,0.077400
123.200000,0.974672,0.077400
123.300000,0.974711,0.077100
123.400000,0.974742,0.077200
123.500000,0.974810,0.077000
123.600000,0.974841,0.077100
123.700000,0.974867,0.077100
123.800000,0.974935,0.077200
123.900000,0.975019,0.077100
124.000000,0.975051,0.076900
124.100000,0.975084,0.076800
124.200000,0.975117,0.076600
124.300000,0.975174,0.076500
124.400000,0.975225,0.076600
124.500000,0.975265,0.076500
124.600000,0.975302,0.076600
124.700000,0.975337,0.076000
124.800000,0.975401,0.076200
124.900000,0.975432,0.076200
125.000000,0.975456,0.075800
125.100000,0.975487,0.075900
125.200000,0.975566,0.075600
125.300000,0.975615,0.075500
125.400000,0.975647,0.075200
125.500000,0.975677,0.074800
125.600000,0.975730,0.074700
125.700000,0.975765,0.074600
125.800000,0.975837,0.074900
125.900000,0.975877,0.074900
126.000000,0.975923,0.074800
126.100000,0.975972,0.074900
126.200000,0.976012,0.075000
126.300000,0.976072,0.074800
126.400000,0.976097,0.074700
126.500000,0.976197,0.074500
126.600000,0.976249,0.074300
126.700000,0.976303,0.074300
126.800000,0.976344,0.074400
126.900000,0.976361,0.074200
127.000000,0.976391,0.074100
127.100000,0.976425,0.074100
127.200000,0.976445,0.074200
127.300000,0.976494,0.074300
127.400000,0.976532,0.074400
127.500000,0.976598,0.074200
127.600000,0.976631,0.074100
127.700000,0.976652,0.074100
127.800000,0.976681,0.074300
127.900000,0.976695,0.074200
128.000000,0.976742,0.074300
128.100000,0.976784,0.074100
128.200000,0.976858,0.073900
128.300000,0.976875,0.074000
128.400000,0.976918,0.073800
128.500000,0.976960,0.073700
128.600000,0.976975,0.073600
128.700000,0.977035,0.073600
128.800000,0.977082,0.073700
128.900000,0.977113,0.073700
129.000000,0.977185,0.073800
129.100000,0.977204,0.073700
129.200000,0.977218,0.073800
129.300000,0.977275,0.073700
129.400000,0.977301,0.073600
129.500000,0.977344,0.073600
129.600000,0.977398,0.073600
129.700000,0.977453,0.073100
129.800000,0.977509,0.073200
129.900000,0.977550,0.073200
130.000000,0.977621,0.072900
130.100000,0.977656,0.072900
130.200000,0.977696,0.073000
130.300000,0.977752,0.073000
130.400000,0.977763,0.072900
130.500000,0.977779,0.072900
130.600000,0.977802,0.073000
130.700000,0.977835,0.073000
130.800000,0.977873,0.073000
130.900000,0.977921,0.072900
131.000000,0.977942,0.072900
131.100000,0.977979,0.073000
131.200000,0.978014,0.072900
131.300000,0.978069,0.072700
131.400000,0.978093,0.072700
131.500000,0.978133,0.072600
131.600000,0.978154,0.072700
131.700000,0.978176,0.072500
131.800000,0.978194,0.072500
131.900000,0.978224,0.072600
132.000000,0.978284,0.072400
132.100000,0.978335,0.072500
132.200000,0.978361,0.072400
132.300000,0.978441,0.072400
132.400000,0.978480,0.072400
132.500000,0.978509,0.072300
132.600000,0.978529,0.072200
132.700000,0.978577,0.072000
132.800000,0.978608,0.072000
132.900000,0.978639,0.072000
133.000000,0.978663,0.072000
133.100000,0.978680,0.072000
133.200000,0.978721,0.071800
133.300000,0.978755,0.072100
133.400000,0.978781,0.072100
133.500000,0.978839,0.071800
133.600000,0.978906,0.071500
133.700000,0.978943,0.071500
133.800000,0.978959,0.071600
133.900000,0.978986,0.071600
134.000000,0.979039,0.071400
134.100000,0.979068,0.071400
134.200000,0.979102,0.071200
134.300000,0.979123,0.071100
134.400000,0.979184,0.070800
134.500000,0.979188,0.070800
134.600000,0.979208,0.070700
134.700000,0.979267,0.070600
134.800000,0.979296,0.070700
134.900000,0.979369,0.070800
135.000000,0.979407,0.070700
135.100000,0.979501,0.070600
135.200000,0.979553,0.070600
135.300000,0.979576,0.070400
135.400000,0.979632,0.070100
135.500000,0.979673,0.070200
135.600000,0.979675,0.070200
135.700000,0.979717,0.070200
135.800000,0.979730,0.070100
135.900000,0.979751,0.070400
136.000000,0.979794,0.070000
136.100000,0.979818,0.069900
136.200000,0.979861,0.070200
136.300000,0.979885,0.070100
136.400000,0.979930,0.069900
136.500000,0.979944,0.069900
136.600000,0.979987,0.069900
136.700000,0.980028,0.069700
136.800000,0.980066,0.069600
136.900000,0.980090,0.069700
137.000000,0.980103,0.069700
137.100000,0.980142,0.069600
137.200000,0.980180,0.069600
137.300000,0.980203,0.069600
137.400000,0.980212,0.069600
137.500000,0.980230,0.069500
137.600000,0.980238,0.069400
137.700000,0.980306,0.069500
137.800000,0.980367,0.069300
137.900000,0.980406,0.069200
138.000000,0.980427,0.068900
138.100000,0.980446,0.068800
138.200000,0.980475,0.068700
138.300000,0.980507,0.068600
138.400000,0.980538,0.068600
138.500000,0.980563,0.068400
138.600000,0.980597,0.068200
138.700000,0.980642,0.068400
138.800000,0.980684,0.068500
138.900000,0.980708,0.068400
139.000000,0.980726,0.068400
139.100000,0.980736,0.068400
139.200000,0.980767,0.068200
139.300000,0.980793,0.068100
139.400000,0.980831,0.068000
139.500000,0.980854,0.068000
139.600000,0.980883,0.067900
139.700000,0.980914,0.068100
139.800000,0.980945,0.067800
139.900000,0.980977,0.067800
140.000000,0.980987,0.067900
140.100000,0.981017,0.067700
140.200000,0.981039,0.067700
140.300000,0.981077,0.067800
140.400000,0.981114,0.067700
140.500000,0.981147,0.067600
140.600000,0.981165,0.067500
140.700000,0.981196,0.067500
140.800000,0.981232,0.067600
140.900000,0.981256,0.067700
141.000000,0.981307,0.067500
141.100000,0.981333,0.067500
141.200000,0.981381,0.067300
141.300000,0.981416,0.067500
141.400000,0.981439,0.067400
141.500000,0.981465,0.067300
141.600000,0.981495,0.067300
141.700000,0.981517,0.067200
141.800000,0.981549,0.067200
141.900000,0.981574,0.067100
142.000000,0.981588,0.067100
142.100000,0.981596,0.067100
142.200000,0.981628,0.067100
142.300000,0.981655,0.067000
142.400000,0.981662,0.066900
142.500000,0.981682,0.066900
142.600000,0.981719,0.066900
142.700000,0.981770,0.066700
142.800000,0.981865,0.066900
142.900000,0.981886,0.066900
143.000000,0.981908,0.066800
143.100000,0.981934,0.066800
143.200000,0.981959,0.066600
143.300000,0.981989,0.066400
143.400000,0.982020,0.066300
143.500000,0.982034,0.066400
143.600000,0.982081,0.066500
143.700000,0.982127,0.066200
143.800000,0.982144,0.066200
143.900000,0.982158,0.066200
144.000000,0.982184,0.066300
144.100000,0.982217,0.066100
144.200000,0.982253,0.066000
144.300000,0.982269,0.066000
144.400000,0.982310,0.065900
144.500000,0.982326,0.066000
144.600000,0.982337,0.066000
144.700000,0.982360,0.066000
144.800000,0.982407,0.066000
144.900000,0.982435,0.066000
145.000000,0.982480,0.066000
145.100000,0.982512,0.065800
145.200000,0.982560,0.065900
145.300000,0.982574,0.065800
145.400000,0.982592,0.065700
145.500000,0.982621,0.065700
145.600000,0.982650,0.065500
145.700000,0.982669,0.065400
145.800000,0.982680,0.065600
145.900000,0.982701,0.065500
146.000000,0.982731,0.065400
146.100000,0.982750,0.065400
146.200000,0.982785,0.065400
146.300000,0.982798,0.065300
146.400000,0.982816,0.065300
146.500000,0.982854,0.065300
146.600000,0.982864,0.065300
146.700000,0.982879,0.065300
146.800000,0.982899,0.065200
146.900000,0.982930,0.065100
147.000000,0.982962,0.064900
147.100000,0.983006,0.064600
147.200000,0.983044,0.064600
147.300000,0.983057,0.064300
147.400000,0.983093,0.064400
147.500000,0.983146,0.064300
147.600000,0.983171,0.064300
147.700000,0.983189,0.064100
147.800000,0.983212,0.064300
147.900000,0.983220,0.064300
148.000000,0.983248,0.064000
148.100000,0.983271,0.064100
148.200000,0.983306,0.064100
148.300000,0.983352,0.064000
148.400000,0.983380,0.063800
148.500000,0.983398,0.063900
148.600000,0.983412,0.063700
148.700000,0.983467,0.063100
148.800000,0.983480,0.063400
148.900000,0.983497,0.063400
149.000000,0.983533,0.063800
149.100000,0.983554,0.063600
149.200000,0.983580,0.063400
149.300000,0.983601,0.063400
149.400000,0.983615,0.063200
149.500000,0.983625,0.063100
149.600000,0.983674,0.063200
149.700000,0.983690,0.063200
149.800000,0.983704,0.063300
149.900000,0.983712,0.063300
150.000000,0.983741,0.063200
150.100000,0.983766,0.063200
150.200000,0.983798,0.063100
150.300000,0.983835,0.063200
150.400000,0.983857,0.063100
150.500000,0.983886,0.063000
150.600000,0.983920,0.063100
150.700000,0.983989,0.063000
150.800000,0.984040,0.063000
150.900000,0.984068,0.062800
151.000000,0.984086,0.062800
151.100000,0.984115,0.062700
151.200000,0.984136,0.062800
151.300000,0.984147,0.062600
151.400000,0.984151,0.062700
151.500000,0.984195,0.062700
151.600000,0.984218,0.062700
151.700000,0.984239,0.062600
151.800000,0.984263,0.062400
151.900000,0.984316,0.062200
152.000000,0.984336,0.062200
152.100000,0.984354,0.062300
152.200000,0.984368,0.062200
152.300000,0.984382,0.062200
152.400000,0.984394,0.062200
152.500000,0.984426,0.062100
152.600000,0.984444,0.062000
152.700000,0.984469,0.062000
152.800000,0.984486,0.062100
152.900000,0.984504,0.062000
153.000000,0.984538,0.062000
153.100000,0.984547,0.061900
153.200000,0.984557,0.061800
153.300000,0.984566,0.061700
153.400000,0.984571,0.061600
153.500000,0.984601,0.061500
153.600000,0.984612,0.061500
153.700000,0.984636,0.061400
153.800000,0.984657,0.061300
153.900000,0.984674,0.061300
154.000000,0.984689,0.061400
154.100000,0.984705,0.061500
154.200000,0.984716,0.061300
154.300000,0.984745,0.061400
154.400000,0.984769,0.061200
154.500000,0.984803,0.061100
154.600000,0.984841,0.061100
154.700000,0.984875,0.060800
154.800000,0.984893,0.060800
154.900000,0.984905,0.060900
155.000000,0.984920,0.060700
155.100000,0.984943,0.060900
155.200000,0.984953,0.060900
155.300000,0.985008,0.060600
155.400000,0.985021,0.060500
155.500000,0.985050,0.060500
155.600000,0.985059,0.060500
155.700000,0.985074,0.060400
155.800000,0.985086,0.060500
155.900000,0.985095,0.060400
156.000000,0.985111,0.060400
156.100000,0.985145,0.060300
156.200000,0.985186,0.060300
156.300000,0.985189,0.060300
156.400000,0.985203,0.060300
156.500000,0.985223,0.060300
156.600000,0.985246,0.060200
156.700000,0.985269,0.060300
156.800000,0.985294,0.060500
156.900000,0.985310,0.060100
157.000000,0.985334,0.060100
157.100000,0.985345,0.060000
157.200000,0.985348,0.060000
157.300000,0.985357,0.060000
157.400000,0.985365,0.060000
157.500000,0.985390,0.060000
157.600000,0.985405,0.060200
157.700000,0.985430,0.060100
157.800000,0.985451,0.060100
157.900000,0.985476,0.060100
158.000000,0.985487,0.060000
158.100000,0.985504,0.060000
158.200000,0.985515,0.059900
158.300000,0.985566,0.059700
158.400000,0.985590,0.059700
158.500000,0.985618,0.059700
158.600000,0.985640,0.059500
158.700000,0.985656,0.059800
158.800000,0.985668,0.059600
